report_code,fight_id,player_id,player_name,dispelled_ability,dispelling_ability,count
hY2VNwq1nWfMKFxm,18,11,Shinier,Congealing Bolt,Cleanse,13
hY2VNwq1nWfMKFxm,18,5,Chontosh,Congealing Bolt,Cleanse,1
hY2VNwq1nWfMKFxm,20,11,Shinier,Exploding Infection,Cleanse,7
hY2VNwq1nWfMKFxm,20,10,Mydrood,Exploding Infection,Nature's Cure,2
hY2VNwq1nWfMKFxm,20,4,Geckofursona,Exploding Infection,Naturalize,3
hY2VNwq1nWfMKFxm,20,19,Mets,Congealing Bolt,Disengage,1
hY2VNwq1nWfMKFxm,20,14,Maztajake,Congealing Bolt,Moonkin Form,1
hY2VNwq1nWfMKFxm,20,11,Shinier,Congealing Bolt,Cleanse,12
hY2VNwq1nWfMKFxm,20,12,Lìllith,Congealing Bolt,Singe Magic,1
hY2VNwq1nWfMKFxm,20,4,Geckofursona,Congealing Bolt,Naturalize,1
hY2VNwq1nWfMKFxm,22,11,Shinier,Exploding Infection,Cleanse,13
hY2VNwq1nWfMKFxm,22,10,Mydrood,Exploding Infection,Nature's Cure,4
hY2VNwq1nWfMKFxm,22,4,Geckofursona,Exploding Infection,Naturalize,1
hY2VNwq1nWfMKFxm,22,13,Chinashop,Congealing Bolt,Thunderous Paws,1
hY2VNwq1nWfMKFxm,22,11,Shinier,Congealing Bolt,Cleanse,16
hY2VNwq1nWfMKFxm,22,10,Mydrood,Congealing Bolt,Nature's Cure,1
hY2VNwq1nWfMKFxm,22,4,Geckofursona,Congealing Bolt,Naturalize,2
hY2VNwq1nWfMKFxm,3,11,Shinier,Blighted Blood,Cleanse,2
hY2VNwq1nWfMKFxm,3,10,Mydrood,Blighted Blood,Nature's Cure,1
hY2VNwq1nWfMKFxm,9,11,Shinier,Exploding Infection,Cleanse,16
hY2VNwq1nWfMKFxm,9,10,Mydrood,Exploding Infection,Nature's Cure,2
hY2VNwq1nWfMKFxm,9,4,Geckofursona,Exploding Infection,Naturalize,2
hY2VNwq1nWfMKFxm,9,13,Chinashop,Congealing Bolt,Thunderous Paws,1
hY2VNwq1nWfMKFxm,9,11,Shinier,Congealing Bolt,Cleanse,18
hY2VNwq1nWfMKFxm,9,5,Chontosh,Congealing Bolt,Cleanse,6
hY2VNwq1nWfMKFxm,9,10,Mydrood,Congealing Bolt,Cat Form,3
hY2VNwq1nWfMKFxm,9,10,Mydrood,Congealing Bolt,Bear Form,1
hY2VNwq1nWfMKFxm,9,10,Mydrood,Congealing Bolt,Nature's Cure,1
hY2VNwq1nWfMKFxm,9,12,Lìllith,Congealing Bolt,Singe Magic,1
hY2VNwq1nWfMKFxm,9,4,Geckofursona,Congealing Bolt,Naturalize,3
MhK4B7L8VF1rvNw6,10,1,Primeval,Avenger's Shield,Purify Spirit,4
MhK4B7L8VF1rvNw6,11,14,Chontosh,Avenger's Shield,Cleanse,8
MhK4B7L8VF1rvNw6,11,1,Primeval,Avenger's Shield,Purify Spirit,14
MhK4B7L8VF1rvNw6,12,14,Chontosh,Avenger's Shield,Cleanse,3
MhK4B7L8VF1rvNw6,12,1,Primeval,Avenger's Shield,Purify Spirit,12
MhK4B7L8VF1rvNw6,12,146,Dotdotboom,Avenger's Shield,Singe Magic,1
MhK4B7L8VF1rvNw6,14,4,Czy,Corrupting Essence,Cleanse,4
MhK4B7L8VF1rvNw6,14,14,Chontosh,Corrupting Essence,Cleanse,4
MhK4B7L8VF1rvNw6,14,1,Primeval,Corrupting Essence,Purify Spirit,9
MhK4B7L8VF1rvNw6,14,146,Dotdotboom,Null Corona,Singe Magic,1
MhK4B7L8VF1rvNw6,14,1,Primeval,Null Corona,Purify Spirit,1
MhK4B7L8VF1rvNw6,15,4,Czy,Corrupting Essence,Cleanse,5
MhK4B7L8VF1rvNw6,15,14,Chontosh,Corrupting Essence,Cleanse,9
MhK4B7L8VF1rvNw6,15,1,Primeval,Corrupting Essence,Purify Spirit,9
MhK4B7L8VF1rvNw6,15,1,Primeval,Null Corona,Purify Spirit,1
MhK4B7L8VF1rvNw6,2,4,Czy,Dread Breath,Cleanse,2
MhK4B7L8VF1rvNw6,3,4,Czy,Dread Breath,Cleanse,1
MhK4B7L8VF1rvNw6,3,1,Primeval,Dread Breath,Purify Spirit,2
MhK4B7L8VF1rvNw6,4,4,Czy,Dread Breath,Cleanse,2
MhK4B7L8VF1rvNw6,4,1,Primeval,Dread Breath,Purify Spirit,4
MhK4B7L8VF1rvNw6,4,14,Chontosh,Dread Breath,Cleanse,1
mYdNtv2y6cRWXB4z,10,2,Chontosh,Essence Rend,Cleanse,6
mYdNtv2y6cRWXB4z,10,1,Soliloquy,Essence Rend,Purify,4
mYdNtv2y6cRWXB4z,10,3,Shinier,Essence Rend,Cleanse,4
mYdNtv2y6cRWXB4z,10,4,Geckofursona,Essence Rend,Naturalize,2
mYdNtv2y6cRWXB4z,11,2,Chontosh,Essence Rend,Cleanse,6
mYdNtv2y6cRWXB4z,11,1,Soliloquy,Essence Rend,Purify,3
mYdNtv2y6cRWXB4z,11,3,Shinier,Essence Rend,Cleanse,8
mYdNtv2y6cRWXB4z,11,4,Geckofursona,Essence Rend,Naturalize,5
mYdNtv2y6cRWXB4z,3,11,Stellanoova,Hobbled,Tiger's Lust,1
mYdNtv2y6cRWXB4z,3,3,Shinier,Acidic Burst,Cleanse,1
mYdNtv2y6cRWXB4z,5,11,Stellanoova,Hobbled,Tiger's Lust,1
mYdNtv2y6cRWXB4z,5,3,Shinier,Acidic Burst,Cleanse,1
mYdNtv2y6cRWXB4z,7,2,Chontosh,Essence Rend,Cleanse,1
mYdNtv2y6cRWXB4z,7,3,Shinier,Essence Rend,Cleanse,2
mYdNtv2y6cRWXB4z,7,4,Geckofursona,Essence Rend,Naturalize,1
mYdNtv2y6cRWXB4z,9,2,Chontosh,Essence Rend,Cleanse,3
mYdNtv2y6cRWXB4z,9,1,Soliloquy,Essence Rend,Purify,4
mYdNtv2y6cRWXB4z,9,3,Shinier,Essence Rend,Cleanse,5
mYdNtv2y6cRWXB4z,9,4,Geckofursona,Essence Rend,Naturalize,2
mYTZPFwjfK8xbHQ1,1,4,Chontosh,Tempest,Cleanse,2
mYTZPFwjfK8xbHQ1,1,14,Geckofursona,Tempest,Naturalize,3
mYTZPFwjfK8xbHQ1,1,3,Averlis,Tempest,Remove Corruption,1
mYTZPFwjfK8xbHQ1,1,7,Viserion,Tempest,Expunge,1
mYTZPFwjfK8xbHQ1,1,15,Maztajake,Tempest,Remove Corruption,8
mYTZPFwjfK8xbHQ1,1,5,Shinier,Tempest,Cleanse,10
NQ4D9vqkTjV16MPC,16,22,Primeval,Creep Spit,Purify Spirit,3
NQ4D9vqkTjV16MPC,16,22,Primeval,Creep Spit,Thunderous Paws,1
NQ4D9vqkTjV16MPC,16,22,Primeval,Blisterburst,Purify Spirit,1
NQ4D9vqkTjV16MPC,22,22,Primeval,Dread Breath,Purify Spirit,7
NQ4D9vqkTjV16MPC,25,135,Soliloquy,Divine Shield,Mass Dispel,2
NQ4D9vqkTjV16MPC,25,20,Chontosh,Avenger's Shield,Cleanse,3
NQ4D9vqkTjV16MPC,25,22,Primeval,Avenger's Shield,Purify Spirit,14
NQ4D9vqkTjV16MPC,6,135,Soliloquy,Consuming Miasma,Purify,2
NQ4D9vqkTjV16MPC,6,20,Chontosh,Consuming Miasma,Cleanse,1
NQ4D9vqkTjV16MPC,6,22,Primeval,Consuming Miasma,Purify Spirit,3
NQ4D9vqkTjV16MPC,7,135,Soliloquy,Consuming Miasma,Purify,5
NQ4D9vqkTjV16MPC,7,20,Chontosh,Consuming Miasma,Cleanse,2
NQ4D9vqkTjV16MPC,7,3,Siare,Consuming Miasma,Singe Magic,1
NQ4D9vqkTjV16MPC,7,22,Primeval,Consuming Miasma,Purify Spirit,5
tmpfDPYH8C6vFAzh,10,15,Reignyskyes,Congealing Bolt,Purify Spirit,1
tmpfDPYH8C6vFAzh,10,12,Sonshot,Congealing Bolt,Disengage,1
tmpfDPYH8C6vFAzh,10,9,Chontosh,Exploding Infection,Cleanse,1
tmpfDPYH8C6vFAzh,10,15,Reignyskyes,Exploding Infection,Purify Spirit,2
tmpfDPYH8C6vFAzh,10,10,Mârtirio,Exploding Infection,Purify,9
tmpfDPYH8C6vFAzh,19,7,Quetzalli,Tempest,Detox,6
tmpfDPYH8C6vFAzh,19,5,Lightbrood,Tempest,Cleanse Toxins,1
tmpfDPYH8C6vFAzh,1,9,Chontosh,Essence Rend,Cleanse,7
tmpfDPYH8C6vFAzh,1,15,Reignyskyes,Essence Rend,Purify Spirit,3
tmpfDPYH8C6vFAzh,1,10,Mârtirio,Essence Rend,Purify,5
tmpfDPYH8C6vFAzh,27,11,Khaztharion,Consecration,Deep Breath,1
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Consecration,Thunderous Paws,1
tmpfDPYH8C6vFAzh,27,7,Quetzalli,Skyfury,Arcane Torrent,1
tmpfDPYH8C6vFAzh,27,10,Mârtirio,Fire Breath,Purify,1
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Agony,Purify Spirit,1
tmpfDPYH8C6vFAzh,27,181,Maztajake,Venomfang,Remove Corruption,1
tmpfDPYH8C6vFAzh,27,7,Quetzalli,Venomfang,Detox,1
tmpfDPYH8C6vFAzh,27,2,Dshivà,Venomfang,Cleanse Toxins,1
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Sunfire,Purify Spirit,3
tmpfDPYH8C6vFAzh,27,10,Mârtirio,Sunfire,Purify,1
tmpfDPYH8C6vFAzh,27,7,Quetzalli,Faith in Ula'tek,Arcane Torrent,1
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Moonfire,Purify Spirit,1
tmpfDPYH8C6vFAzh,27,10,Mârtirio,Moonfire,Purify,1
tmpfDPYH8C6vFAzh,27,10,Mârtirio,Vampiric Touch,Purify,1
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Atmospheric Exposure,Purify Spirit,1
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Astral Smolder,Purify Spirit,2
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Corruption,Purify Spirit,1
tmpfDPYH8C6vFAzh,27,10,Mârtirio,Corruption,Purify,1
tmpfDPYH8C6vFAzh,27,15,Reignyskyes,Shadow Word: Pain,Purify Spirit,1
tmpfDPYH8C6vFAzh,7,15,Reignyskyes,Blighted Blood,Purify Spirit,5
tmpfDPYH8C6vFAzh,7,10,Mârtirio,Blighted Blood,Purify,1
XvwLCVdhJKY73zHr,10,33,Averlis,Tempest,Remove Corruption,2
XvwLCVdhJKY73zHr,10,7,Shinier,Tempest,Cleanse,6
XvwLCVdhJKY73zHr,11,5,Tavendar,Tempest,Cleanse,2
XvwLCVdhJKY73zHr,11,7,Shinier,Tempest,Cleanse,6
XvwLCVdhJKY73zHr,11,96,Maztajake,Tempest,Remove Corruption,1
XvwLCVdhJKY73zHr,13,5,Tavendar,Tempest,Cleanse,1
XvwLCVdhJKY73zHr,13,7,Shinier,Tempest,Cleanse,4
XvwLCVdhJKY73zHr,13,96,Maztajake,Tempest,Remove Corruption,1
XvwLCVdhJKY73zHr,14,140,Chontosh,Tempest,Cleanse,1
XvwLCVdhJKY73zHr,14,7,Shinier,Tempest,Cleanse,5
XvwLCVdhJKY73zHr,14,96,Maztajake,Tempest,Remove Corruption,1
XvwLCVdhJKY73zHr,15,140,Chontosh,Tempest,Cleanse,2
XvwLCVdhJKY73zHr,15,5,Tavendar,Tempest,Cleanse,3
XvwLCVdhJKY73zHr,15,33,Averlis,Tempest,Remove Corruption,2
XvwLCVdhJKY73zHr,15,7,Shinier,Tempest,Cleanse,7
XvwLCVdhJKY73zHr,16,5,Tavendar,Tempest,Cleanse,2
XvwLCVdhJKY73zHr,16,33,Averlis,Tempest,Remove Corruption,1
XvwLCVdhJKY73zHr,16,7,Shinier,Tempest,Cleanse,2
XvwLCVdhJKY73zHr,17,140,Chontosh,Tempest,Cleanse,2
XvwLCVdhJKY73zHr,17,33,Averlis,Tempest,Remove Corruption,2
XvwLCVdhJKY73zHr,17,7,Shinier,Tempest,Cleanse,7
XvwLCVdhJKY73zHr,18,140,Chontosh,Tempest,Cleanse,3
XvwLCVdhJKY73zHr,18,5,Tavendar,Tempest,Cleanse,3
XvwLCVdhJKY73zHr,18,7,Shinier,Tempest,Cleanse,5
XvwLCVdhJKY73zHr,19,140,Chontosh,Tempest,Cleanse,8
XvwLCVdhJKY73zHr,19,5,Tavendar,Tempest,Cleanse,10
XvwLCVdhJKY73zHr,19,7,Shinier,Tempest,Cleanse,9
XvwLCVdhJKY73zHr,19,3,Grapeinator,Tempest,Cleanse Toxins,3
XvwLCVdhJKY73zHr,21,140,Chontosh,Tempest,Cleanse,3
XvwLCVdhJKY73zHr,21,5,Tavendar,Tempest,Cleanse,1
XvwLCVdhJKY73zHr,21,7,Shinier,Tempest,Cleanse,3
XvwLCVdhJKY73zHr,21,3,Grapeinator,Tempest,Cleanse Toxins,1
XvwLCVdhJKY73zHr,22,140,Chontosh,Tempest,Cleanse,4
XvwLCVdhJKY73zHr,22,5,Tavendar,Tempest,Cleanse,5
XvwLCVdhJKY73zHr,22,7,Shinier,Tempest,Cleanse,5
yFTfaACXnD61KtLY,10,9,Shinier,Tempest,Cleanse,2
yFTfaACXnD61KtLY,10,3,Averlis,Tempest,Remove Corruption,1
yFTfaACXnD61KtLY,10,24,Tavendar,Tempest,Cleanse,2
yFTfaACXnD61KtLY,11,9,Shinier,Tempest,Cleanse,7
yFTfaACXnD61KtLY,11,7,Chontosh,Tempest,Cleanse,2
yFTfaACXnD61KtLY,11,3,Averlis,Tempest,Remove Corruption,2
yFTfaACXnD61KtLY,12,9,Shinier,Tempest,Cleanse,5
yFTfaACXnD61KtLY,12,7,Chontosh,Tempest,Cleanse,3
yFTfaACXnD61KtLY,12,24,Tavendar,Tempest,Cleanse,3
yFTfaACXnD61KtLY,13,9,Shinier,Tempest,Cleanse,9
yFTfaACXnD61KtLY,13,7,Chontosh,Tempest,Cleanse,8
yFTfaACXnD61KtLY,13,6,Grapeinator,Tempest,Cleanse Toxins,3
yFTfaACXnD61KtLY,13,24,Tavendar,Tempest,Cleanse,10
yFTfaACXnD61KtLY,15,9,Shinier,Tempest,Cleanse,3
yFTfaACXnD61KtLY,15,7,Chontosh,Tempest,Cleanse,3
yFTfaACXnD61KtLY,15,6,Grapeinator,Tempest,Cleanse Toxins,1
yFTfaACXnD61KtLY,15,24,Tavendar,Tempest,Cleanse,1
yFTfaACXnD61KtLY,16,9,Shinier,Tempest,Cleanse,5
yFTfaACXnD61KtLY,16,7,Chontosh,Tempest,Cleanse,4
yFTfaACXnD61KtLY,16,24,Tavendar,Tempest,Cleanse,5
yFTfaACXnD61KtLY,4,9,Shinier,Tempest,Cleanse,6
yFTfaACXnD61KtLY,4,3,Averlis,Tempest,Remove Corruption,2
yFTfaACXnD61KtLY,5,9,Shinier,Tempest,Cleanse,6
yFTfaACXnD61KtLY,5,24,Tavendar,Tempest,Cleanse,2
yFTfaACXnD61KtLY,5,16,Maztajake,Tempest,Remove Corruption,1
yFTfaACXnD61KtLY,7,9,Shinier,Tempest,Cleanse,4
yFTfaACXnD61KtLY,7,24,Tavendar,Tempest,Cleanse,1
yFTfaACXnD61KtLY,7,16,Maztajake,Tempest,Remove Corruption,1
yFTfaACXnD61KtLY,8,9,Shinier,Tempest,Cleanse,5
yFTfaACXnD61KtLY,8,7,Chontosh,Tempest,Cleanse,1
yFTfaACXnD61KtLY,8,16,Maztajake,Tempest,Remove Corruption,1
yFTfaACXnD61KtLY,9,9,Shinier,Tempest,Cleanse,7
yFTfaACXnD61KtLY,9,7,Chontosh,Tempest,Cleanse,2
yFTfaACXnD61KtLY,9,3,Averlis,Tempest,Remove Corruption,2
yFTfaACXnD61KtLY,9,24,Tavendar,Tempest,Cleanse,3
