report_code,fight_id,fight_name,player_name,player_id,source_dataset,ability_id,ability_name,ability_type,count,total_reduced,overhealing,pet_name,icon
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,Casts,8921,Moonfire,64,16,0.0,0.0,,spell_nature_starfall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,Casts,191034,Starfall,72,33,0.0,0.0,,ability_druid_starfall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,Casts,194153,Starfire,64,72,0.0,0.0,,spell_arcane_starfire.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,Casts,78674,Starsurge,72,37,0.0,0.0,,spell_arcane_arcane03.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,Casts,93402,Sunfire,8,20,0.0,0.0,,ability_mage_firestarter.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageDone,8921,Moonfire,64,3452776,0.0,0.0,,spell_nature_starfall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageDone,202497,Shooting Stars,72,3539258,0.0,0.0,,ability_druid_starfall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageDone,191034,Starfall,72,6035134,0.0,0.0,,ability_druid_starfall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageDone,194153,Starfire,72,7014663,0.0,0.0,,spell_arcane_starfire.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageDone,78674,Starsurge,72,4517644,0.0,0.0,,spell_arcane_arcane03.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageTaken,1287434,Essence Rend,32,661439,649169.0,0.0,,spell_necro_deathall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageTaken,1292034,Possession Barrage,32,1380071,0.0,0.0,,spell_shadow_possession.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageTaken,1294933,Slithering Flame,4,907323,850897.0,0.0,,spell_nature_guardianward.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageTaken,1288772,Soulcoil Rite,32,2643100,2410619.0,0.0,,spell_necro_deathsknell.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,DamageTaken,1292315,Uncoiling,32,413475,347129.0,0.0,,inv_12_profession_thematicfoozles_moteofpurelight_green.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,Healing,474683,Aessina's Renewal,8,149256,0.0,0.0,,spell_nature_healingtouch.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Benzd,P-a077801d1f846742,Healing,1302265,Omnium Folio,110,25519,0.0,0.0,,inv_12_profession_mining_miningspecializations_overloded.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Casts,200025,Beacon of Virtue,2,18,0.0,0.0,,ability_paladin_beaconofinsight.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Casts,19750,Flash of Light,2,22,0.0,0.0,,spell_holy_flashheal.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Casts,20473,Holy Shock,2,76,0.0,0.0,,spell_holy_searinglight.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Casts,275773,Judgment,2,21,0.0,0.0,,spell_holy_righteousfury.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Casts,85222,Light of Dawn,2,55,0.0,0.0,,spell_paladin_lightofdawn.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageDone,1241413,Hammer of Wrath,2,250573,0.0,0.0,,inv12_ability_paladin_hammerofwrath.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageDone,20473,Holy Shock,2,32675,0.0,0.0,,spell_holy_searinglight.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageDone,275773,Judgment,2,526391,0.0,0.0,,spell_holy_righteousfury.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageDone,431425,Sun's Avatar,6,397788,0.0,0.0,,ability_paladin_holyavenger.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageTaken,1288554,Latent Cultist,32,529531,503467.0,0.0,,inv_hextrollpet_blue.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageTaken,1292034,Possession Barrage,32,1621608,1560430.0,0.0,,spell_shadow_possession.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageTaken,1294933,Slithering Flame,4,1016725,493454.0,0.0,,spell_nature_guardianward.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageTaken,1288772,Soulcoil Rite,32,2736501,2010207.0,0.0,,spell_necro_deathsknell.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,DamageTaken,1292315,Uncoiling,32,443513,332557.0,0.0,,inv_12_profession_thematicfoozles_moteofpurelight_green.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Healing,53652,Beacon of Light,2,5943955,0.0,0.0,,ability_paladin_beaconoflight.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Healing,1245369,Beacon of the Savior,2,2697908,0.0,0.0,,inv12_apextalent_paladin_beaconofthesavior.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Healing,1241866,Glistening Radiance,2,3135404,0.0,0.0,,spell_paladin_divinecircle.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Healing,20473,Holy Shock,2,12167691,7292179.0,0.0,,spell_holy_searinglight.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Chontosh,P-81cad9c290ac9716,Healing,85222,Light of Dawn,2,6234250,0.0,0.0,,spell_paladin_lightofdawn.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Casts,203720,Demon Spikes,1,14,0.0,0.0,,ability_demonhunter_demonspikes.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Casts,263642,Fracture,1,68,0.0,0.0,,ability_creature_felsunder.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Casts,258920,Immolation Aura,4,19,0.0,0.0,,ability_demonhunter_immolation.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Casts,228477,Soul Cleave,1,53,0.0,0.0,,ability_demonhunter_soulcleave.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Casts,247454,Spirit Bomb,4,9,0.0,0.0,,inv_icon_shadowcouncilorb_purple.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageDone,1256667,Catastrophe,36,1000593,0.0,0.0,,inv_netherportal.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageDone,263642,Fracture,1,1223067,0.0,0.0,,ability_creature_felsunder.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageDone,1,Melee,1,1662366,0.0,0.0,,inv_axe_02.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageDone,228477,Soul Cleave,1,2115555,0.0,0.0,,ability_demonhunter_soulcleave.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageDone,1256306,Voidfall Meteor,36,2796760,0.0,0.0,,inv_12_dh_void_ability_voidfall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageTaken,1284109,Hollowing Strikes,32,2182713,1933248.0,0.0,,warlock_spelldrain.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageTaken,1288554,Latent Cultist,32,307251,287829.0,0.0,,inv_hextrollpet_blue.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageTaken,1,Melee,1,4523968,3498658.0,0.0,,inv_axe_02.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageTaken,1292034,Possession Barrage,32,2054723,1648892.0,0.0,,spell_shadow_possession.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,DamageTaken,1288772,Soulcoil Rite,32,1832056,935638.0,0.0,,spell_necro_deathsknell.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Healing,203794,Consume Soul,32,744055,0.0,0.0,,ability_warlock_improvedsoulleech.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Healing,1266619,"First In, Last Out",1,420656,0.0,0.0,,ability_demonhunter_demonictrample.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Healing,389958,Frailty,4,434932,0.0,0.0,,inv_icon_shadowcouncilorb_purple.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Healing,187827,Metamorphosis,127,1411396,0.0,0.0,,ability_demonhunter_metamorphasistank.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Demonvini,P-d7a10f6ccf5cf6da,Healing,263648,Soul Barrier,32,854582,0.0,0.0,,inv_soulbarrier.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Casts,184575,Blade of Justice,2,41,0.0,0.0,,ability_paladin_bladeofjustice.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Casts,408385,Crusading Strikes,1,151,0.0,0.0,,spell_holy_crusaderstrike.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Casts,53385,Divine Storm,2,46,0.0,0.0,,ability_paladin_divinestorm.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Casts,383328,Final Verdict,2,82,0.0,0.0,,spell_paladin_templarsverdict.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Casts,20271,Judgment,2,32,0.0,0.0,,spell_holy_righteousfury.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageDone,184575,Blade of Justice,6,6516802,0.0,0.0,,ability_paladin_bladeofjustice.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageDone,431377,Dawnlight,6,4481185,0.0,0.0,,inv_ability_heraldofthesunpaladin_dawnlight.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageDone,1306923,Divine Arbiter,2,3505797,0.0,0.0,,spell_holy_eyeforaneye.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageDone,53385,Divine Storm,2,4695372,0.0,0.0,,ability_paladin_divinestorm.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageDone,383328,Final Verdict,2,6729787,0.0,0.0,,spell_paladin_templarsverdict.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageTaken,1307939,Corpse Blight,40,427527,353377.0,0.0,,spell_shadow_corpseexplode.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageTaken,1287434,Essence Rend,32,371792,283862.0,0.0,,spell_necro_deathall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageTaken,1292034,Possession Barrage,32,1807055,0.0,0.0,,spell_shadow_possession.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageTaken,1288772,Soulcoil Rite,32,2154835,1675837.0,0.0,,spell_necro_deathsknell.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,DamageTaken,1292315,Uncoiling,32,453383,401954.0,0.0,,inv_12_profession_thematicfoozles_moteofpurelight_green.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Healing,156322,Eternal Flame,6,752945,0.0,0.0,,inv_torch_thrown.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Healing,143924,Leech,1,230925,0.0,0.0,,spell_shadow_lifedrain02.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Healing,469421,Lightbearer,2,559793,0.0,0.0,,spell_paladin_clarityofpurpose.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Healing,184662,Shield of Vengeance,2,715308,0.0,0.0,,ability_paladin_shieldofthetemplar.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Dshivà,P-c1f562d9a0fa7104,Healing,431425,Sun's Avatar,6,76759,0.0,0.0,,ability_paladin_holyavenger.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Casts,473662,Consume,106,41,0.0,0.0,,inv_12_dh_void_ability_consume.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Casts,1217610,Devour,106,38,0.0,0.0,,inv_12_dh_void_ability_feast.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Casts,1241937,Soul Immolation,4,18,0.0,0.0,,inv_12_dh_void_ability_voidpurge.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Casts,198793,Vengeful Retreat,1,21,0.0,0.0,,ability_demonhunter_vengefulretreat2.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Casts,473728,Void Ray,96,22,0.0,0.0,,inv_12_dh_void_ability_voidray.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageDone,1245455,Cull,106,2664505,0.0,0.0,,ability_argus_edgeofobliteration.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageDone,1217610,Devour,106,2543183,0.0,0.0,,inv_12_dh_void_ability_feast.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageDone,1226033,Eradicate,106,4073544,0.0,0.0,,inv_12_dh_void_ability_eradicate.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageDone,473728,Void Ray,106,4967900,0.0,0.0,,inv_12_dh_void_ability_voidray.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageDone,1246160,Voidsurge,106,3738607,0.0,0.0,,inv_12_voiddh_ability_demonsurge.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageTaken,1307939,Corpse Blight,40,344823,289169.0,0.0,,spell_shadow_corpseexplode.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageTaken,1292034,Possession Barrage,32,1380170,1344092.0,0.0,,spell_shadow_possession.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageTaken,1294933,Slithering Flame,4,748072,533775.0,0.0,,spell_nature_guardianward.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageTaken,1288772,Soulcoil Rite,32,2314171,2167050.0,0.0,,spell_necro_deathsknell.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,DamageTaken,1292315,Uncoiling,32,393853,364595.0,0.0,,inv_12_profession_thematicfoozles_moteofpurelight_green.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Healing,1266301,Consume Soul,106,867314,0.0,0.0,,inv_12_dh_void_ability_soulfragments.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Healing,1266619,"First In, Last Out",1,79251,0.0,0.0,,ability_demonhunter_demonictrample.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Healing,143924,Leech,1,1111571,0.0,0.0,,spell_shadow_lifedrain02.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Healing,1302265,Omnium Folio,110,19069,0.0,0.0,,inv_12_profession_mining_miningspecializations_overloded.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Felphantomxx,P-421b6dd3909d6bc1,Healing,1241937,Soul Immolation,4,851581,0.0,0.0,,inv_12_dh_void_ability_voidpurge.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Casts,356995,Disintegrate,80,62,0.0,0.0,,ability_evoker_disintegrate.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Casts,359073,Eternity Surge,80,29,0.0,0.0,,ability_evoker_eternitysurge.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Casts,357208,Fire Breath,4,26,0.0,0.0,,ability_evoker_firebreath.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Casts,361469,Living Flame,4,48,0.0,0.0,,ability_evoker_livingflame.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Casts,357211,Pyre,4,16,0.0,0.0,,ability_evoker_pyre.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageDone,434481,Bombardments,12,1907823,0.0,0.0,,inv_ability_scalecommanderevoker_bombardments.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageDone,433874,Deep Breath,12,3709665,0.0,0.0,,ability_evoker_deepbreath.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageDone,356995,Disintegrate,80,11480895,0.0,0.0,,ability_evoker_disintegrate.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageDone,359073,Eternity Surge,80,3399499,0.0,0.0,,ability_evoker_eternitysurge.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageDone,361469,Living Flame,4,1640152,0.0,0.0,,ability_evoker_livingflame.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageTaken,1288554,Latent Cultist,32,727505,676478.0,0.0,,inv_hextrollpet_blue.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageTaken,1292034,Possession Barrage,32,1624870,1314052.0,0.0,,spell_shadow_possession.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageTaken,1294933,Slithering Flame,4,811614,615618.0,0.0,,spell_nature_guardianward.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageTaken,1288772,Soulcoil Rite,32,2909583,2447933.0,0.0,,spell_necro_deathsknell.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,DamageTaken,413924,Stretch Time,1,526042,460095.0,0.0,,ability_evoker_timedilation.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Healing,143924,Leech,1,421749,0.0,0.0,,spell_shadow_lifedrain02.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Healing,361469,Living Flame,4,100285,0.0,0.0,,ability_evoker_livingflame.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Healing,1302265,Omnium Folio,110,23722,0.0,0.0,,inv_12_profession_mining_miningspecializations_overloded.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Khaztharion,P-2109859b4c408483,Healing,374348,Renewing Blaze,4,36622,0.0,0.0,,ability_evoker_masterylifebinder_red.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Casts,184575,Blade of Justice,2,44,0.0,0.0,,ability_paladin_bladeofjustice.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Casts,408385,Crusading Strikes,1,177,0.0,0.0,,spell_holy_crusaderstrike.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Casts,383328,Final Verdict,2,86,0.0,0.0,,spell_paladin_templarsverdict.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Casts,24275,Hammer of Wrath,2,31,0.0,0.0,,inv12_ability_paladin_hammerofwrath.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Casts,20271,Judgment,2,26,0.0,0.0,,spell_holy_righteousfury.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageDone,184575,Blade of Justice,6,3971106,0.0,0.0,,ability_paladin_bladeofjustice.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageDone,408385,Crusading Strikes,1,2333621,0.0,0.0,,spell_holy_crusaderstrike.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageDone,431398,Empyrean Hammer,2,2247445,0.0,0.0,,ability_paladin_judgementofthepure.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageDone,383328,Final Verdict,2,4464934,0.0,0.0,,spell_paladin_templarsverdict.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageDone,427453,Hammer of Light,2,1803349,0.0,0.0,,inv_mace_1h_gryphonrider_d_02_silver.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageTaken,1307939,Corpse Blight,40,432297,273373.0,0.0,,spell_shadow_corpseexplode.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageTaken,1287434,Essence Rend,32,437737,315927.0,0.0,,spell_necro_deathall.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageTaken,1292034,Possession Barrage,32,1691862,1559860.0,0.0,,spell_shadow_possession.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageTaken,1288772,Soulcoil Rite,32,2835795,2087657.0,0.0,,spell_necro_deathsknell.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,DamageTaken,1292315,Uncoiling,32,437450,257605.0,0.0,,inv_12_profession_thematicfoozles_moteofpurelight_green.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Healing,143924,Leech,1,216006,0.0,0.0,,spell_shadow_lifedrain02.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Healing,469421,Lightbearer,2,561944,0.0,0.0,,spell_paladin_clarityofpurpose.jpg
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,Lightbrood,P-d8fa4f1a84c7e14c,Healing,431730,Sacrosanct Crusade,2,1309499,183666.0,0.0,,inv_plate_raidpaladinprimalist_d_01_cape.jpg
