report_code,fight_id,fight_name,encounter_id,fight_result,duration_seconds,player_name,player_id,warcraft_logs_source_id,death_timestamp,death_time_seconds,death_percent,death_damage,death_healing,death_overkill,death_window,killing_blow_name,killing_blow_guid,killing_blow_type,killing_blow_icon,killing_blow_source_id,killing_blow_source_friendly,killing_blow_amount,killing_blow_mitigated,killing_blow_unmitigated,killing_blow_absorbed
1Pwx2hQvg7cDZbC9,15,Nek'zali the Soulcoiler,3470,KILL,316.526,Demonvini,P-d7a10f6ccf5cf6da,96,3580680.0,258.404,81.64,0.0,0.0,86655.0,21745.0,Possession Barrage,1292034,32.0,spell_shadow_possession.jpg,100,False,40946.0,70163.0,197764.0,0.0
1Pwx2hQvg7cDZbC9,21,Entombed Sentinels,3445,KILL,337.438,Benzd,P-a077801d1f846742,148,4454942.0,299.128,88.65,0.0,0.0,44876.0,10003.0,Mark of Blood,1284506,32.0,inv_arcanegolem2mount_red.jpg,164,False,101711.0,56441.0,203028.0,0.0
1Pwx2hQvg7cDZbC9,33,Sszorak,3420,KILL,308.454,Reignyskyes,P-4cb9858bc6378843,99,6587668.0,72.033,23.35,0.0,0.0,1402082.0,0.0,Mutilate,1285999,8.0,inv_ability_poison_missile.jpg,251,False,858906.0,441789.0,2702777.0,0.0
1Pwx2hQvg7cDZbC9,33,Sszorak,3420,KILL,308.454,Wolfcaza,P-2970caa91e8a550f,110,6689431.0,173.796,56.34,0.0,0.0,212157.0,0.0,Ravage,1277101,1.0,inv_10_specialreagentfoozles_tuskclaw-black.jpg,251,False,505306.0,381227.0,1098690.0,0.0
1Pwx2hQvg7cDZbC9,33,Sszorak,3420,KILL,308.454,Palkia,P-a5fe401220b6edea,225,6739676.0,224.041,72.63,0.0,0.0,1106998.0,0.0,Mutilate,1285999,8.0,inv_ability_poison_missile.jpg,251,False,998423.0,597356.0,2702777.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Felphantomxx,P-421b6dd3909d6bc1,107,6964289.0,4.299,9.38,0.0,0.0,247222.0,306.0,Concentrated Spittle,1295107,8.0,ability_poisonsting.jpg,258,False,192294.0,146842.0,586358.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Squalliiv,P-35a3ad6b0dfe25a8,94,6966101.0,6.111,13.33,0.0,0.0,93289.0,121.0,Melee,1,1.0,inv_axe_02.jpg,258,False,540952.0,487890.0,1141156.0,19025.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Chontosh,P-81cad9c290ac9716,104,6976219.0,16.229,35.41,0.0,0.0,84714.0,2229.0,Caustic Deluge,1289994,8.0,inv_ability_poison_orb.jpg,258,False,46257.0,56025.0,219738.0,32742.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Dshivà,P-c1f562d9a0fa7104,97,6982147.0,22.157,48.35,0.0,0.0,23010.0,8158.0,Melee,1,1.0,inv_axe_02.jpg,258,False,154365.0,706743.0,1128739.0,244621.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Spluss,P-8ed204ced1a06675,98,6985852.0,25.862,56.43,0.0,0.0,29702.0,23876.0,Caustic Globule,1290338,8.0,inv_ability_poison_orb.jpg,258,False,82021.0,5874.0,131843.0,14246.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Lightbrood,P-d8fa4f1a84c7e14c,102,6987119.0,27.129,59.19,0.0,0.0,13025.0,9134.0,Deadly Venom,1297338,8.0,ability_creature_poison_06.jpg,,False,34646.0,14123.0,61794.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Quetzalli,P-7bba87320072e411,113,6987990.0,28.0,61.09,0.0,0.0,21513.0,9988.0,Toxic Fumes,1294976,8.0,spell_deathvortex.jpg,,False,6961.0,24263.0,52737.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Reignyskyes,P-4cb9858bc6378843,99,6992003.0,32.013,69.85,0.0,0.0,5707.0,16004.0,Toxic Fumes,1294976,8.0,spell_deathvortex.jpg,,False,39774.0,7256.0,52737.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Benzd,P-a077801d1f846742,148,6992540.0,32.55,71.02,0.0,0.0,126358.0,12559.0,Stone Breaker,1289153,1.0,ability_smash.jpg,259,False,7965.0,41467.0,175790.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Wolfcaza,P-2970caa91e8a550f,110,6992540.0,32.55,71.02,0.0,0.0,86139.0,14554.0,Stone Breaker,1289153,1.0,ability_smash.jpg,259,False,57910.0,31741.0,175790.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Mydrood,P-71a55fed3a6d81f1,103,6993341.0,33.351,72.77,0.0,0.0,28250.0,15344.0,Deadly Venom,1297338,8.0,ability_creature_poison_06.jpg,,False,22065.0,11479.0,61794.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Khaztharion,P-2109859b4c408483,106,6995934.0,35.944,78.43,0.0,0.0,18386.0,17936.0,Deadly Venom,1297338,8.0,ability_creature_poison_06.jpg,,False,32218.0,11190.0,61794.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Sparklë,P-373c9381dbb42033,95,6996037.0,36.047,78.65,0.0,0.0,134873.0,18036.0,Stone Breaker,1289153,1.0,ability_smash.jpg,259,False,18537.0,22380.0,175790.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Raginbull,P-697db713a2d497c5,151,6996565.0,36.575,79.8,0.0,0.0,32094.0,10714.0,Deadly Venom,1297338,8.0,ability_creature_poison_06.jpg,,False,26164.0,3536.0,61794.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Demonvini,P-d7a10f6ccf5cf6da,96,6997999.0,38.009,82.93,0.0,0.0,20017.0,14893.0,Toxic Fumes,1294976,8.0,spell_deathvortex.jpg,,False,1259.0,31461.0,52737.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Soliloquy,P-ace0c6b4dcb42bd6,108,6999028.0,39.038,85.18,0.0,0.0,43510.0,17856.0,Deadly Venom,1297338,8.0,ability_creature_poison_06.jpg,,False,7846.0,10438.0,61794.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Shockabeotch,P-26d1d86078024e5b,4,7000003.0,40.013,87.31,0.0,0.0,27921.0,24002.0,Toxic Fumes,1294976,8.0,spell_deathvortex.jpg,,False,16866.0,7950.0,52737.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Palkia,P-a5fe401220b6edea,225,7002042.0,42.052,91.75,0.0,0.0,854.0,22053.0,Deadly Venom,1297338,8.0,ability_creature_poison_06.jpg,,False,36298.0,24642.0,61794.0,0.0
1Pwx2hQvg7cDZbC9,35,The Twin Fangs,3421,WIPE,45.831,Jüggernäut,P-be66c59d02e2496f,224,7005123.0,45.133,98.48,0.0,0.0,364890.0,23121.0,Clotted Bolt,1295115,32.0,inv_10_elementalcombinedfoozles_blood.jpg,259,False,131869.0,117247.0,614006.0,0.0
1Pwx2hQvg7cDZbC9,36,The Twin Fangs,3421,KILL,453.083,Felphantomxx,P-421b6dd3909d6bc1,107,7253563.0,142.288,31.4,0.0,0.0,16135.0,11632.0,Coiling Ichor,1290878,32.0,ability_ironmaidens_whirlofblood.jpg,259,False,18999.0,26392.0,61526.0,0.0
1Pwx2hQvg7cDZbC9,36,The Twin Fangs,3421,KILL,453.083,Sparklë,P-373c9381dbb42033,95,7285306.0,174.031,38.41,0.0,0.0,144332.0,10388.0,Vile Flood,1294605,8.0,ability_rogue_deviouspoisons.jpg,258,False,30133.0,45273.0,219738.0,0.0
1Pwx2hQvg7cDZbC9,36,The Twin Fangs,3421,KILL,453.083,Raginbull,P-697db713a2d497c5,151,7343502.0,232.227,51.25,0.0,0.0,56279.0,16558.0,Eternal Venom,1303196,8.0,spell_nature_nullifypoison.jpg,258,False,580396.0,88941.0,726953.0,1337.0
1Pwx2hQvg7cDZbC9,36,The Twin Fangs,3421,KILL,453.083,Wolfcaza,P-2970caa91e8a550f,110,7361810.0,250.535,55.3,0.0,0.0,16373.0,12554.0,Coiling Ichor,1290878,32.0,ability_ironmaidens_whirlofblood.jpg,259,False,30221.0,6542.0,53136.0,0.0
1Pwx2hQvg7cDZbC9,36,The Twin Fangs,3421,KILL,453.083,Benzd,P-a077801d1f846742,148,7361874.0,250.599,55.31,0.0,0.0,8328.0,15017.0,Eternal Venom,1290480,8.0,spell_nature_nullifypoison.jpg,258,False,5559.0,3693.0,17580.0,0.0
1Pwx2hQvg7cDZbC9,36,The Twin Fangs,3421,KILL,453.083,Khaztharion,P-2109859b4c408483,106,7538662.0,427.387,94.33,0.0,0.0,171759.0,9621.0,Corrosive Spit,1293295,8.0,spell_deathvortex.jpg,262,False,21872.0,48081.0,241712.0,0.0
1Pwx2hQvg7cDZbC9,36,The Twin Fangs,3421,KILL,453.083,Lightbrood,P-d8fa4f1a84c7e14c,102,7543663.0,432.388,95.43,0.0,0.0,183598.0,14800.0,Eternal Venom,1303196,8.0,spell_nature_nullifypoison.jpg,262,False,353684.0,63685.0,600967.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Chontosh,P-81cad9c290ac9716,104,8062699.0,61.058,13.33,0.0,0.0,136028.0,0.0,Sever,1299684,1.0,ability_criticalstrike.jpg,272,False,723232.0,897423.0,1756683.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Soliloquy,P-ace0c6b4dcb42bd6,108,8140984.0,139.343,30.42,0.0,0.0,18488320.0,0.0,Gravebound,1297906,32.0,ability_demonhunter_shatteredsouls.jpg,277,False,766656.0,2718814.0,21973790.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Mydrood,P-71a55fed3a6d81f1,103,8140986.0,139.345,30.42,0.0,0.0,17836096.0,0.0,Gravebound,1297906,32.0,ability_demonhunter_shatteredsouls.jpg,277,False,698280.0,3430491.0,21973790.0,8923.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Quetzalli,P-7bba87320072e411,113,8294922.0,293.281,64.03,0.0,0.0,0.0,7765.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Wolfcaza,P-2970caa91e8a550f,110,8299606.0,297.965,65.05,0.0,0.0,0.0,13265.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Dshivà,P-c1f562d9a0fa7104,97,8306286.0,304.645,66.51,0.0,0.0,19523180.0,0.0,Gravebound,1297906,32.0,ability_demonhunter_shatteredsouls.jpg,277,False,864340.0,1586270.0,21973790.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Demonvini,P-d7a10f6ccf5cf6da,96,8359410.0,357.769,78.11,0.0,0.0,0.0,3486.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Shockabeotch,P-26d1d86078024e5b,4,8380861.0,379.22,82.79,0.0,0.0,0.0,7921.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Soliloquy,P-ace0c6b4dcb42bd6,108,8381179.0,379.538,82.86,0.0,0.0,0.0,0.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Raginbull,P-697db713a2d497c5,151,8399461.0,397.82,86.85,0.0,0.0,0.0,17161.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Reignyskyes,P-4cb9858bc6378843,99,8421665.0,420.024,91.7,0.0,0.0,0.0,585.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Spluss,P-8ed204ced1a06675,98,8421665.0,420.024,91.7,0.0,0.0,6729.0,12389.0,Coalesced Venom,1282408,8.0,inv_ability_poison_orb.jpg,272,False,604.0,643.0,8790.0,814.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Shockabeotch,P-26d1d86078024e5b,4,8422589.0,420.948,91.9,0.0,0.0,5949.0,13216.0,Coalesced Venom,1282408,8.0,inv_ability_poison_orb.jpg,272,False,1631.0,1210.0,8790.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Khaztharion,P-2109859b4c408483,106,8423741.0,422.1,92.15,0.0,0.0,30182.0,14469.0,Despair,1307009,32.0,spell_misc_emotionafraid.jpg,278,False,126051.0,19297.0,175530.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Felphantomxx,P-421b6dd3909d6bc1,107,8423775.0,422.134,92.16,0.0,0.0,4227.0,14500.0,Coalesced Venom,1282408,8.0,inv_ability_poison_orb.jpg,272,False,2063.0,2500.0,8790.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Maztajake,P-dc96b65209ad25d3,271,8425066.0,423.425,92.44,0.0,0.0,0.0,15434.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Squalliiv,P-35a3ad6b0dfe25a8,94,8426266.0,424.625,92.71,0.0,0.0,3557634.0,0.0,Gravebound,1297906,32.0,ability_demonhunter_shatteredsouls.jpg,277,False,1155820.0,14074136.0,18787590.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Lightbrood,P-d8fa4f1a84c7e14c,102,8426337.0,424.696,92.72,0.0,0.0,0.0,2810.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Chontosh,P-81cad9c290ac9716,104,8428936.0,427.295,93.29,0.0,0.0,0.0,2490.0,,,,,,,,,,
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Reignyskyes,P-4cb9858bc6378843,99,8444250.0,442.609,96.63,0.0,0.0,18865.0,15283.0,Venom Rupture,1299838,8.0,inv_ability_poison_nova.jpg,272,False,4287.0,5826.0,28978.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Mârtirio,P-33f7de3f76a79e7e,93,8453270.0,451.629,98.6,0.0,0.0,583292.0,0.0,Eternal Nightfall,1286918,32.0,spell_shadow_twilight.jpg,277,False,520153.0,214982.0,1318427.0,0.0
1Pwx2hQvg7cDZbC9,41,The Coiled Altar,3429,WIPE,458.036,Jüggernäut,P-be66c59d02e2496f,224,8459274.0,457.633,99.91,0.0,0.0,1168.0,12107.0,Eternal Nightfall,1286918,32.0,spell_shadow_twilight.jpg,277,False,93787.0,124783.0,219738.0,0.0
1Pwx2hQvg7cDZbC9,42,The Coiled Altar,3429,KILL,378.559,Shockabeotch,P-26d1d86078024e5b,4,9027403.0,205.317,54.24,0.0,0.0,18395222.0,0.0,Gravebound,1297906,32.0,ability_demonhunter_shatteredsouls.jpg,277,False,691268.0,2887300.0,21973790.0,0.0
1Pwx2hQvg7cDZbC9,42,The Coiled Altar,3429,KILL,378.559,Dshivà,P-c1f562d9a0fa7104,97,9145911.0,323.825,85.54,0.0,0.0,19909180.0,0.0,Gravebound,1297906,32.0,ability_demonhunter_shatteredsouls.jpg,277,False,844900.0,1219710.0,21973790.0,0.0
1Pwx2hQvg7cDZbC9,42,The Coiled Altar,3429,KILL,378.559,Reignyskyes,P-4cb9858bc6378843,99,9145912.0,323.826,85.54,0.0,0.0,17457154.0,0.0,Gravebound,1297906,32.0,ability_demonhunter_shatteredsouls.jpg,277,False,866202.0,3650434.0,21973790.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Khaztharion,P-2109859b4c408483,106,9670339.0,97.308,84.61,0.0,0.0,13264.0,19259.0,Caustic Waves,1292403,8.0,inv_ability_poison_wave.jpg,294,False,85534.0,24255.0,123053.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Wolfcaza,P-2970caa91e8a550f,110,9671041.0,98.01,85.22,0.0,0.0,4087.0,23004.0,Necrotic Vapors,1286835,8.0,ability_creature_poison_06.jpg,294,False,3770.0,11919.0,19776.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Soliloquy,P-ace0c6b4dcb42bd6,108,9672589.0,99.558,86.56,0.0,0.0,29125.0,19560.0,Caustic Waves,1292403,8.0,inv_ability_poison_wave.jpg,294,False,80842.0,13086.0,123053.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Reignyskyes,P-4cb9858bc6378843,99,9675560.0,102.529,89.15,0.0,0.0,194674.0,4287.0,Melee,1,1.0,inv_axe_02.jpg,297,False,422733.0,213377.0,830784.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Squalliiv,P-35a3ad6b0dfe25a8,94,9676339.0,103.308,89.83,0.0,0.0,24737.0,23925.0,Caustic Waves,1292403,8.0,inv_ability_poison_wave.jpg,294,False,127513.0,138618.0,369159.0,78291.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Demonvini,P-d7a10f6ccf5cf6da,96,9677860.0,104.829,91.15,0.0,0.0,6033.0,4519.0,Putrid Membrane,1308275,8.0,achievement_halloween_rottenegg_01.jpg,294,False,40749.0,53495.0,105474.0,5197.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Mydrood,P-71a55fed3a6d81f1,103,9677861.0,104.83,91.15,0.0,0.0,51629.0,31811.0,Putrid Membrane,1308275,8.0,achievement_halloween_rottenegg_01.jpg,294,False,39979.0,13866.0,105474.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Shockabeotch,P-26d1d86078024e5b,4,9677909.0,104.878,91.19,0.0,0.0,30498.0,24853.0,Caustic Waves,1292403,8.0,inv_ability_poison_wave.jpg,294,False,76386.0,16169.0,123053.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Lightbrood,P-d8fa4f1a84c7e14c,102,9681853.0,108.822,94.62,0.0,0.0,85895.0,31222.0,Putrid Membrane,1308275,8.0,achievement_halloween_rottenegg_01.jpg,294,False,1597.0,17982.0,105474.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Spluss,P-8ed204ced1a06675,98,9681854.0,108.823,94.62,0.0,0.0,27311.0,8004.0,Putrid Membrane,1308275,8.0,achievement_halloween_rottenegg_01.jpg,294,False,60666.0,7722.0,105474.0,9775.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Quetzalli,P-7bba87320072e411,113,9682047.0,109.016,94.79,0.0,0.0,8380.0,8444.0,Necrotic Vapors,1286835,8.0,ability_creature_poison_06.jpg,294,False,6753.0,4643.0,19776.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Fazuhurro,P-33b26fa23bbfacd0,295,9684419.0,111.388,96.85,0.0,0.0,244289.0,31883.0,Spectral Coils,1287265,8.0,spell_animamaldraxxus_nova.jpg,299,False,31409.0,34427.0,340758.0,30633.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Jüggernäut,P-be66c59d02e2496f,224,9684937.0,111.906,97.3,0.0,0.0,48880.0,22540.0,Acidic Burst,1301800,8.0,ability_creature_poison_05.jpg,301,False,75748.0,48875.0,173503.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Dshivà,P-c1f562d9a0fa7104,97,9685266.0,112.235,97.59,0.0,0.0,184028.0,32236.0,Unchecked Rage,1301007,1.0,ability_evoker_dragonrage2.jpg,294,False,42120.0,218376.0,444524.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Maztajake,P-dc96b65209ad25d3,271,9686045.0,113.014,98.26,0.0,0.0,100743.0,85116.0,Melee,1,1.0,inv_axe_02.jpg,301,False,122274.0,349121.0,572138.0,0.0
1Pwx2hQvg7cDZbC9,43,Ula'tek,3492,WIPE,115.01,Pixelexipdk,P-347464d29c3142b0,279,9687636.0,114.605,99.65,0.0,0.0,70879.0,36597.0,Spectral Coils,1287265,8.0,spell_animamaldraxxus_nova.jpg,299,False,115995.0,79090.0,482741.0,216777.0
1aJTBNphf8C4jGbr,7,Vorasius,3177,KILL,280.03,Spàdes,P-4b77dd2f26623c73,20,703101.0,90.276,32.24,0.0,0.0,0.0,0.0,Devoured,1232272,1.0,inv_cosmicvoid_debuff.jpg,20,True,0.0,0.0,0.0,0.0
1aJTBNphf8C4jGbr,12,Fallen-King Salhadaar,3179,KILL,345.592,Sinfxl,P-59860c89738c2525,6,1574074.0,122.648,35.49,0.0,0.0,29388.0,16975.0,Umbral Beams,1260030,32.0,inv_cosmicvoid_beam.jpg,38,False,79613.0,20550.0,139821.0,10270.0
1aJTBNphf8C4jGbr,12,Fallen-King Salhadaar,3179,KILL,345.592,Decayed,P-584cf7139227dcac,11,1666817.0,215.391,62.33,0.0,0.0,50597.0,7105.0,Shattering Twilight,1250803,32.0,inv_mace_2h_etherealking_d_01.jpg,38,False,352828.0,253040.0,803969.0,147504.0
1aJTBNphf8C4jGbr,12,Fallen-King Salhadaar,3179,KILL,345.592,Viserion,P-daa9879d41bb66dd,137,1689881.0,238.455,69.0,0.0,0.0,44949.0,10397.0,Umbral Beams,1260030,32.0,inv_cosmicvoid_beam.jpg,38,False,75661.0,19211.0,139821.0,0.0
1aJTBNphf8C4jGbr,12,Fallen-King Salhadaar,3179,KILL,345.592,Greyseer,P-146fcdef511d70d4,5,1782556.0,331.13,95.82,0.0,0.0,26450.0,22345.0,Torturous Extract,1245592,32.0,inv_cosmicvoid_groundsate.jpg,38,False,14393.0,3900.0,44743.0,0.0
1aJTBNphf8C4jGbr,12,Fallen-King Salhadaar,3179,KILL,345.592,Danzilla,P-8ee1779dcaa9232f,27,1790555.0,339.129,98.13,0.0,0.0,4857.0,20338.0,Dark Radiation,1285504,32.0,inv_enchant_essencecosmicgreater.jpg,38,False,74538.0,10091.0,89486.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Mannarchy,P-074ea59fb89e97f7,22,2163929.0,20.699,47.01,0.0,0.0,190615.0,0.0,Grappling Maw,1283971,32.0,ability_racial_flayer.jpg,113,False,413624.0,160023.0,767622.0,3360.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Danzilla,P-8ee1779dcaa9232f,27,2166449.0,23.219,52.73,0.0,0.0,2025.0,8024.0,Nullsnap,1244413,32.0,warlock_curse_shadow_aura.jpg,112,False,2777.0,1825.0,6723.0,96.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Chontosh,P-81cad9c290ac9716,3,2176780.0,33.55,76.19,0.0,0.0,34363.0,12667.0,Void Howl,1245302,32.0,inv_cosmicvoid_orb.jpg,113,False,73199.0,30892.0,138454.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Greyseer,P-146fcdef511d70d4,5,2177010.0,33.78,76.72,0.0,0.0,64791.0,12931.0,Void Howl,1245302,32.0,inv_cosmicvoid_orb.jpg,113,False,52790.0,18322.0,135903.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Mannarchy,P-074ea59fb89e97f7,22,2177971.0,34.741,78.9,0.0,0.0,6151.0,6255.0,Melee,1,1.0,inv_axe_02.jpg,112,False,198864.0,324760.0,529775.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Sinfxl,P-59860c89738c2525,6,2178065.0,34.835,79.11,0.0,0.0,569.0,14003.0,Nullzone Implosion,1285954,32.0,spell_priest_void-blast.jpg,112,False,9673.0,2268.0,12510.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Lìllith,P-093da9358d901c39,10,2178564.0,35.334,80.24,0.0,0.0,4501.0,13989.0,Nullzone Implosion,1285954,32.0,spell_priest_void-blast.jpg,112,False,5051.0,1897.0,12510.0,1061.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Panes,P-ace038bf56a82f7f,9,2178564.0,35.334,80.24,0.0,0.0,7398.0,9955.0,Nullzone Implosion,1285954,32.0,spell_priest_void-blast.jpg,112,False,4185.0,927.0,12510.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Asharia,P-baca25d85259e955,4,2178635.0,35.405,80.41,0.0,0.0,52327.0,8053.0,Dread Breath,1255979,32.0,ability_rogue_envelopingshadows.jpg,112,False,6349.0,16413.0,75089.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Grapefroot,P-9a88c0c48c4cf21f,12,2178636.0,35.406,80.41,0.0,0.0,12570.0,15459.0,Midnight Manifestation,1259275,32.0,inv_cosmicvoid_buff.jpg,187,False,1395.0,1488.0,15453.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Spàdes,P-4b77dd2f26623c73,20,2178637.0,35.407,80.41,0.0,0.0,37438.0,3020.0,Dread Breath,1255979,32.0,ability_rogue_envelopingshadows.jpg,112,False,31079.0,6572.0,75089.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Monfro,P-930377bb7fd85d97,15,2179559.0,36.329,82.5,0.0,0.0,4378.0,4947.0,Nullzone Implosion,1285954,32.0,spell_priest_void-blast.jpg,112,False,6619.0,1513.0,12510.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Averlis,P-77b140a1e9d7fba2,2,2182012.0,38.782,88.07,0.0,0.0,0.0,10877.0,,,,,,,,,,
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Siare,P-386d8566043e1cef,13,2182013.0,38.783,88.08,0.0,0.0,19204.0,6849.0,Voidbolt,1245175,32.0,inv_cosmicvoid_missile.jpg,188,False,11784.0,7498.0,43240.0,4754.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Error,P-11f9578d05e6f7bb,16,2182030.0,38.8,88.12,0.0,0.0,138745.0,16988.0,Melee,1,1.0,inv_axe_02.jpg,112,False,159113.0,204991.0,502849.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Esther,P-cfc9be49b53afecb,7,2182403.0,39.173,88.96,0.0,0.0,10584.0,17845.0,Voidbolt,1245175,32.0,inv_cosmicvoid_missile.jpg,188,False,21168.0,11990.0,43742.0,0.0
1aJTBNphf8C4jGbr,15,Vaelgor & Ezzorak,3178,WIPE,44.033,Viserion,P-daa9879d41bb66dd,137,2186862.0,43.632,99.09,0.0,0.0,0.0,4957.0,,,,,,,,,,
