report_code,fight_id,recipient_player_name,recipient_type,healer_player_name,healing_received
bdqfKFjLQXvM1ZJp,10,Unnerfable,Paladin,Panes,30266.0
bdqfKFjLQXvM1ZJp,10,Lìllith,Warlock,Panes,24831.0
bdqfKFjLQXvM1ZJp,10,Dotdotboom,Warlock,Dotdotboom,271906.0
bdqfKFjLQXvM1ZJp,10,Lìllith,Warlock,Lìllith,1079047.0
bdqfKFjLQXvM1ZJp,10,Meowrawrxo,Druid,Meowrawrxo,1175365.0
bdqfKFjLQXvM1ZJp,10,Decayed,DeathKnight,Meowrawrxo,108479.0
bdqfKFjLQXvM1ZJp,10,Sinfxl,Mage,Meowrawrxo,27263.0
bdqfKFjLQXvM1ZJp,10,Spàdes,Warrior,Meowrawrxo,26104.0
bdqfKFjLQXvM1ZJp,10,Averlis,Druid,Meowrawrxo,19353.0
bdqfKFjLQXvM1ZJp,10,Grapefroot,Hunter,Grapefroot,782910.0
bdqfKFjLQXvM1ZJp,10,Mypriiest,Priest,Mypriiest,3015035.0
bdqfKFjLQXvM1ZJp,10,Chontosh,Paladin,Mypriiest,1254202.0
bdqfKFjLQXvM1ZJp,10,Greyseer,Hunter,Mypriiest,1197199.0
bdqfKFjLQXvM1ZJp,10,Grapefroot,Hunter,Mypriiest,961366.0
bdqfKFjLQXvM1ZJp,10,Siare,Warlock,Mypriiest,944283.0
bdqfKFjLQXvM1ZJp,10,Sinfxl,Mage,Sinfxl,1611270.0
bdqfKFjLQXvM1ZJp,10,Aurëus,Paladin,Aurëus,1452610.0
bdqfKFjLQXvM1ZJp,10,Panes,Paladin,Aurëus,31629.0
bdqfKFjLQXvM1ZJp,10,Lìllith,Warlock,Aurëus,30247.0
bdqfKFjLQXvM1ZJp,10,Unnerfable,Paladin,Aurëus,27590.0
bdqfKFjLQXvM1ZJp,10,Cryonox,DeathKnight,Aurëus,21571.0
bdqfKFjLQXvM1ZJp,10,Greyseer,Hunter,Greyseer,395957.0
bdqfKFjLQXvM1ZJp,10,Siare,Warlock,Siare,1318103.0
bdqfKFjLQXvM1ZJp,10,Mannarchy,Paladin,Mannarchy,3564313.0
bdqfKFjLQXvM1ZJp,10,Decayed,DeathKnight,Mannarchy,453890.0
bdqfKFjLQXvM1ZJp,10,Grapefroot,Hunter,Mannarchy,225540.0
bdqfKFjLQXvM1ZJp,10,Mypriiest,Priest,Mannarchy,47025.0
bdqfKFjLQXvM1ZJp,10,Greyseer,Hunter,Mannarchy,46137.0
bdqfKFjLQXvM1ZJp,10,Caelum,Paladin,Caelum,1085286.0
bdqfKFjLQXvM1ZJp,10,Lìllith,Warlock,Caelum,26863.0
bdqfKFjLQXvM1ZJp,10,Primeval,Shaman,Caelum,26643.0
bdqfKFjLQXvM1ZJp,10,Averlis,Druid,Caelum,26564.0
bdqfKFjLQXvM1ZJp,10,Grapefroot,Hunter,Caelum,24592.0
bdqfKFjLQXvM1ZJp,10,Decayed,DeathKnight,Chontosh,2524722.0
bdqfKFjLQXvM1ZJp,10,Chontosh,Paladin,Chontosh,1964224.0
bdqfKFjLQXvM1ZJp,10,Unnerfable,Paladin,Chontosh,1706380.0
bdqfKFjLQXvM1ZJp,10,Mannarchy,Paladin,Chontosh,1550698.0
bdqfKFjLQXvM1ZJp,10,Siare,Warlock,Chontosh,1455308.0
bdqfKFjLQXvM1ZJp,10,Asharia,DemonHunter,Asharia,1880734.0
bdqfKFjLQXvM1ZJp,10,Averlis,Druid,Averlis,783080.0
bdqfKFjLQXvM1ZJp,10,Grapefroot,Hunter,Averlis,151647.0
bdqfKFjLQXvM1ZJp,10,Panes,Paladin,Averlis,88287.0
bdqfKFjLQXvM1ZJp,10,Lìllith,Warlock,Averlis,78949.0
bdqfKFjLQXvM1ZJp,10,Unnerfable,Paladin,Averlis,70763.0
bdqfKFjLQXvM1ZJp,10,Decayed,DeathKnight,Decayed,7847724.0
bdqfKFjLQXvM1ZJp,10,Cryonox,DeathKnight,Cryonox,1517627.0
bdqfKFjLQXvM1ZJp,10,Spàdes,Warrior,Spàdes,1118592.0
bdqfKFjLQXvM1ZJp,10,Cryonox,DeathKnight,War Chaplain Senn,622178.0
bdqfKFjLQXvM1ZJp,10,Decayed,DeathKnight,War Chaplain Senn,572606.0
bdqfKFjLQXvM1ZJp,10,Lìllith,Warlock,War Chaplain Senn,511491.0
bdqfKFjLQXvM1ZJp,10,Sinfxl,Mage,War Chaplain Senn,510734.0
bdqfKFjLQXvM1ZJp,10,Panes,Paladin,War Chaplain Senn,509699.0
bdqfKFjLQXvM1ZJp,10,Danzilla,Hunter,Danzilla,180772.0
bdqfKFjLQXvM1ZJp,10,Aurëus,Paladin,Danzilla,6785.0
bdqfKFjLQXvM1ZJp,11,Primeval,Shaman,Primeval,4588918.0
bdqfKFjLQXvM1ZJp,11,Mannarchy,Paladin,Primeval,4457834.0
bdqfKFjLQXvM1ZJp,11,Decayed,DeathKnight,Primeval,3635959.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,Primeval,3525714.0
bdqfKFjLQXvM1ZJp,11,Dotdotboom,Warlock,Primeval,2922381.0
bdqfKFjLQXvM1ZJp,11,Unnerfable,Paladin,Unnerfable,2577291.0
bdqfKFjLQXvM1ZJp,11,Mannarchy,Paladin,Unnerfable,2424654.0
bdqfKFjLQXvM1ZJp,11,Caelum,Paladin,Unnerfable,2331097.0
bdqfKFjLQXvM1ZJp,11,Cryonox,DeathKnight,Unnerfable,2220991.0
bdqfKFjLQXvM1ZJp,11,Primeval,Shaman,Unnerfable,2117650.0
bdqfKFjLQXvM1ZJp,11,Panes,Paladin,Panes,2137270.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,Panes,66599.0
bdqfKFjLQXvM1ZJp,11,Cryonox,DeathKnight,Panes,66104.0
bdqfKFjLQXvM1ZJp,11,Chontosh,Paladin,Panes,59663.0
bdqfKFjLQXvM1ZJp,11,Unnerfable,Paladin,Panes,56993.0
bdqfKFjLQXvM1ZJp,11,Dotdotboom,Warlock,Dotdotboom,2188535.0
bdqfKFjLQXvM1ZJp,11,Lìllith,Warlock,Lìllith,1307954.0
bdqfKFjLQXvM1ZJp,11,Meowrawrxo,Druid,Meowrawrxo,571778.0
bdqfKFjLQXvM1ZJp,11,Decayed,DeathKnight,Meowrawrxo,38133.0
bdqfKFjLQXvM1ZJp,11,Spàdes,Warrior,Meowrawrxo,2878.0
bdqfKFjLQXvM1ZJp,11,Grapefroot,Hunter,Grapefroot,175219.0
bdqfKFjLQXvM1ZJp,11,Mypriiest,Priest,Mypriiest,6764222.0
bdqfKFjLQXvM1ZJp,11,Cryonox,DeathKnight,Mypriiest,3012608.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,Mypriiest,2948456.0
bdqfKFjLQXvM1ZJp,11,Chontosh,Paladin,Mypriiest,2622143.0
bdqfKFjLQXvM1ZJp,11,Mannarchy,Paladin,Mypriiest,2554342.0
bdqfKFjLQXvM1ZJp,11,Sinfxl,Mage,Sinfxl,2334126.0
bdqfKFjLQXvM1ZJp,11,Aurëus,Paladin,Aurëus,1332655.0
bdqfKFjLQXvM1ZJp,11,Unnerfable,Paladin,Aurëus,58552.0
bdqfKFjLQXvM1ZJp,11,Cryonox,DeathKnight,Aurëus,53134.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,Aurëus,53055.0
bdqfKFjLQXvM1ZJp,11,Sinfxl,Mage,Aurëus,48781.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,Siare,3061862.0
bdqfKFjLQXvM1ZJp,11,Greyseer,Hunter,Greyseer,60106.0
bdqfKFjLQXvM1ZJp,11,Mannarchy,Paladin,Mannarchy,11564638.0
bdqfKFjLQXvM1ZJp,11,Decayed,DeathKnight,Mannarchy,432263.0
bdqfKFjLQXvM1ZJp,11,Cryonox,DeathKnight,Mannarchy,389344.0
bdqfKFjLQXvM1ZJp,11,Sinfxl,Mage,Mannarchy,288322.0
bdqfKFjLQXvM1ZJp,11,Chontosh,Paladin,Mannarchy,106338.0
bdqfKFjLQXvM1ZJp,11,Caelum,Paladin,Caelum,1846866.0
bdqfKFjLQXvM1ZJp,11,Dotdotboom,Warlock,Caelum,101839.0
bdqfKFjLQXvM1ZJp,11,Primeval,Shaman,Caelum,86484.0
bdqfKFjLQXvM1ZJp,11,Unnerfable,Paladin,Caelum,80374.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,Caelum,79238.0
bdqfKFjLQXvM1ZJp,11,Mannarchy,Paladin,Chontosh,5886681.0
bdqfKFjLQXvM1ZJp,11,Chontosh,Paladin,Chontosh,5545250.0
bdqfKFjLQXvM1ZJp,11,Decayed,DeathKnight,Chontosh,4862190.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,Chontosh,3869608.0
bdqfKFjLQXvM1ZJp,11,Unnerfable,Paladin,Chontosh,3599536.0
bdqfKFjLQXvM1ZJp,11,Asharia,DemonHunter,Asharia,1764458.0
bdqfKFjLQXvM1ZJp,11,Averlis,Druid,Averlis,533991.0
bdqfKFjLQXvM1ZJp,11,Decayed,DeathKnight,Decayed,25520202.0
bdqfKFjLQXvM1ZJp,11,Cryonox,DeathKnight,Cryonox,1792463.0
bdqfKFjLQXvM1ZJp,11,Spàdes,Warrior,Spàdes,328966.0
bdqfKFjLQXvM1ZJp,11,Decayed,DeathKnight,War Chaplain Senn,1719895.0
bdqfKFjLQXvM1ZJp,11,Siare,Warlock,War Chaplain Senn,1523238.0
bdqfKFjLQXvM1ZJp,11,Chontosh,Paladin,War Chaplain Senn,1396726.0
bdqfKFjLQXvM1ZJp,11,Mannarchy,Paladin,War Chaplain Senn,1392912.0
bdqfKFjLQXvM1ZJp,11,Cryonox,DeathKnight,War Chaplain Senn,1236796.0
bdqfKFjLQXvM1ZJp,11,Danzilla,Hunter,Danzilla,355517.0
bdqfKFjLQXvM1ZJp,11,Aurëus,Paladin,Danzilla,7751.0
bdqfKFjLQXvM1ZJp,11,Panes,Paladin,Danzilla,5754.0
bdqfKFjLQXvM1ZJp,12,Decayed,DeathKnight,Primeval,987350.0
bdqfKFjLQXvM1ZJp,12,Primeval,Shaman,Primeval,791776.0
bdqfKFjLQXvM1ZJp,12,Grapefroot,Hunter,Primeval,666817.0
bdqfKFjLQXvM1ZJp,12,Spàdes,Warrior,Primeval,578066.0
bdqfKFjLQXvM1ZJp,12,Dotdotboom,Warlock,Primeval,501762.0
bdqfKFjLQXvM1ZJp,12,Panes,Paladin,Unnerfable,546028.0
bdqfKFjLQXvM1ZJp,12,Mannarchy,Paladin,Unnerfable,532542.0
bdqfKFjLQXvM1ZJp,12,Cryonox,DeathKnight,Unnerfable,460699.0
bdqfKFjLQXvM1ZJp,12,Averlis,Druid,Unnerfable,450242.0
bdqfKFjLQXvM1ZJp,12,Aurëus,Paladin,Unnerfable,278290.0
bdqfKFjLQXvM1ZJp,12,Panes,Paladin,Panes,490951.0
bdqfKFjLQXvM1ZJp,12,Cryonox,DeathKnight,Panes,19360.0
bdqfKFjLQXvM1ZJp,12,Aurëus,Paladin,Panes,18650.0
bdqfKFjLQXvM1ZJp,12,Unnerfable,Paladin,Panes,16161.0
bdqfKFjLQXvM1ZJp,12,Spàdes,Warrior,Panes,13540.0
bdqfKFjLQXvM1ZJp,12,Dotdotboom,Warlock,Dotdotboom,983419.0
bdqfKFjLQXvM1ZJp,12,Lìllith,Warlock,Lìllith,244247.0
bdqfKFjLQXvM1ZJp,12,Meowrawrxo,Druid,Meowrawrxo,526929.0
bdqfKFjLQXvM1ZJp,12,Decayed,DeathKnight,Meowrawrxo,73168.0
bdqfKFjLQXvM1ZJp,12,Primeval,Shaman,Meowrawrxo,5784.0
bdqfKFjLQXvM1ZJp,12,Averlis,Druid,Meowrawrxo,4722.0
bdqfKFjLQXvM1ZJp,12,Chontosh,Paladin,Meowrawrxo,4101.0
bdqfKFjLQXvM1ZJp,12,Grapefroot,Hunter,Grapefroot,362385.0
bdqfKFjLQXvM1ZJp,12,Mypriiest,Priest,Mypriiest,1046903.0
bdqfKFjLQXvM1ZJp,12,Greyseer,Hunter,Mypriiest,718205.0
bdqfKFjLQXvM1ZJp,12,Danzilla,Hunter,Mypriiest,571248.0
bdqfKFjLQXvM1ZJp,12,Sinfxl,Mage,Mypriiest,480671.0
bdqfKFjLQXvM1ZJp,12,Averlis,Druid,Mypriiest,439093.0
bdqfKFjLQXvM1ZJp,12,Sinfxl,Mage,Sinfxl,662907.0
bdqfKFjLQXvM1ZJp,12,Aurëus,Paladin,Aurëus,521697.0
bdqfKFjLQXvM1ZJp,12,Cryonox,DeathKnight,Aurëus,14209.0
bdqfKFjLQXvM1ZJp,12,Panes,Paladin,Aurëus,11426.0
bdqfKFjLQXvM1ZJp,12,Greyseer,Hunter,Aurëus,7568.0
bdqfKFjLQXvM1ZJp,12,Unnerfable,Paladin,Aurëus,7239.0
bdqfKFjLQXvM1ZJp,12,Greyseer,Hunter,Greyseer,33891.0
bdqfKFjLQXvM1ZJp,12,Siare,Warlock,Siare,218555.0
bdqfKFjLQXvM1ZJp,12,Mannarchy,Paladin,Mannarchy,1595215.0
bdqfKFjLQXvM1ZJp,12,Danzilla,Hunter,Mannarchy,147171.0
bdqfKFjLQXvM1ZJp,12,Chontosh,Paladin,Mannarchy,17550.0
bdqfKFjLQXvM1ZJp,12,Cryonox,DeathKnight,Mannarchy,12438.0
bdqfKFjLQXvM1ZJp,12,Chontosh,Paladin,Chontosh,923785.0
bdqfKFjLQXvM1ZJp,12,Decayed,DeathKnight,Chontosh,810661.0
bdqfKFjLQXvM1ZJp,12,Sinfxl,Mage,Chontosh,589876.0
bdqfKFjLQXvM1ZJp,12,Dotdotboom,Warlock,Chontosh,492981.0
bdqfKFjLQXvM1ZJp,12,Greyseer,Hunter,Chontosh,439373.0
bdqfKFjLQXvM1ZJp,12,Asharia,DemonHunter,Asharia,332034.0
bdqfKFjLQXvM1ZJp,12,Averlis,Druid,Averlis,816105.0
bdqfKFjLQXvM1ZJp,12,Cryonox,DeathKnight,Averlis,208058.0
bdqfKFjLQXvM1ZJp,12,Panes,Paladin,Averlis,192854.0
bdqfKFjLQXvM1ZJp,12,Meowrawrxo,Druid,Averlis,160793.0
bdqfKFjLQXvM1ZJp,12,Mannarchy,Paladin,Averlis,87192.0
bdqfKFjLQXvM1ZJp,12,Decayed,DeathKnight,Decayed,2394826.0
bdqfKFjLQXvM1ZJp,12,Cryonox,DeathKnight,Cryonox,637916.0
bdqfKFjLQXvM1ZJp,12,Spàdes,Warrior,Spàdes,484510.0
bdqfKFjLQXvM1ZJp,12,Danzilla,Hunter,Danzilla,312092.0
bdqfKFjLQXvM1ZJp,14,Primeval,Shaman,Primeval,2601666.0
bdqfKFjLQXvM1ZJp,14,Decayed,DeathKnight,Primeval,1461212.0
bdqfKFjLQXvM1ZJp,14,Danzilla,Hunter,Primeval,1351769.0
bdqfKFjLQXvM1ZJp,14,Dotdotboom,Warlock,Primeval,1304705.0
bdqfKFjLQXvM1ZJp,14,Panes,Paladin,Primeval,1192071.0
bdqfKFjLQXvM1ZJp,14,Unnerfable,Paladin,Unnerfable,2600597.0
bdqfKFjLQXvM1ZJp,14,Chontosh,Paladin,Unnerfable,1130047.0
bdqfKFjLQXvM1ZJp,14,Panes,Paladin,Unnerfable,1023355.0
bdqfKFjLQXvM1ZJp,14,Mannarchy,Paladin,Unnerfable,970976.0
bdqfKFjLQXvM1ZJp,14,Cryonox,DeathKnight,Unnerfable,955582.0
bdqfKFjLQXvM1ZJp,14,Panes,Paladin,Panes,1508385.0
bdqfKFjLQXvM1ZJp,14,Unnerfable,Paladin,Panes,40682.0
bdqfKFjLQXvM1ZJp,14,Cryonox,DeathKnight,Panes,36854.0
bdqfKFjLQXvM1ZJp,14,Aurëus,Paladin,Panes,32834.0
bdqfKFjLQXvM1ZJp,14,Mannarchy,Paladin,Panes,29615.0
bdqfKFjLQXvM1ZJp,14,Dotdotboom,Warlock,Dotdotboom,1518326.0
bdqfKFjLQXvM1ZJp,14,Lìllith,Warlock,Lìllith,117280.0
bdqfKFjLQXvM1ZJp,14,Grapefroot,Hunter,Grapefroot,747896.0
bdqfKFjLQXvM1ZJp,14,Danzilla,Hunter,Mypriiest,1736500.0
bdqfKFjLQXvM1ZJp,14,Mypriiest,Priest,Mypriiest,1487000.0
bdqfKFjLQXvM1ZJp,14,Chontosh,Paladin,Mypriiest,947108.0
bdqfKFjLQXvM1ZJp,14,Sinfxl,Mage,Mypriiest,931208.0
bdqfKFjLQXvM1ZJp,14,Unnerfable,Paladin,Mypriiest,886138.0
bdqfKFjLQXvM1ZJp,14,Sinfxl,Mage,Sinfxl,1230775.0
bdqfKFjLQXvM1ZJp,14,Aurëus,Paladin,Aurëus,1257104.0
bdqfKFjLQXvM1ZJp,14,Siare,Warlock,Aurëus,32623.0
bdqfKFjLQXvM1ZJp,14,Panes,Paladin,Aurëus,32359.0
bdqfKFjLQXvM1ZJp,14,Cryonox,DeathKnight,Aurëus,30140.0
bdqfKFjLQXvM1ZJp,14,Unnerfable,Paladin,Aurëus,28798.0
bdqfKFjLQXvM1ZJp,14,Siare,Warlock,Siare,644431.0
bdqfKFjLQXvM1ZJp,14,Greyseer,Hunter,Greyseer,17155.0
bdqfKFjLQXvM1ZJp,14,Mannarchy,Paladin,Mannarchy,4252561.0
bdqfKFjLQXvM1ZJp,14,Cryonox,DeathKnight,Mannarchy,556060.0
bdqfKFjLQXvM1ZJp,14,Spàdes,Warrior,Mannarchy,157827.0
bdqfKFjLQXvM1ZJp,14,Sinfxl,Mage,Mannarchy,15031.0
bdqfKFjLQXvM1ZJp,14,Chontosh,Paladin,Chontosh,2659249.0
bdqfKFjLQXvM1ZJp,14,Decayed,DeathKnight,Chontosh,1864696.0
bdqfKFjLQXvM1ZJp,14,Mannarchy,Paladin,Chontosh,1421123.0
bdqfKFjLQXvM1ZJp,14,Panes,Paladin,Chontosh,1160599.0
bdqfKFjLQXvM1ZJp,14,Sinfxl,Mage,Chontosh,1027668.0
bdqfKFjLQXvM1ZJp,14,Asharia,DemonHunter,Asharia,2652471.0
bdqfKFjLQXvM1ZJp,14,Averlis,Druid,Averlis,1007371.0
bdqfKFjLQXvM1ZJp,14,Grapefroot,Hunter,Averlis,142966.0
bdqfKFjLQXvM1ZJp,14,Asharia,DemonHunter,Averlis,109820.0
bdqfKFjLQXvM1ZJp,14,Cryonox,DeathKnight,Averlis,64551.0
bdqfKFjLQXvM1ZJp,14,Panes,Paladin,Averlis,39097.0
bdqfKFjLQXvM1ZJp,14,Decayed,DeathKnight,Decayed,6685650.0
bdqfKFjLQXvM1ZJp,14,Cryonox,DeathKnight,Cryonox,955654.0
bdqfKFjLQXvM1ZJp,14,Spàdes,Warrior,Spàdes,1174890.0
bdqfKFjLQXvM1ZJp,14,Cryonox,DeathKnight,War Chaplain Senn,629592.0
bdqfKFjLQXvM1ZJp,14,Chontosh,Paladin,War Chaplain Senn,584703.0
bdqfKFjLQXvM1ZJp,14,Siare,Warlock,War Chaplain Senn,584242.0
bdqfKFjLQXvM1ZJp,14,Primeval,Shaman,War Chaplain Senn,583556.0
bdqfKFjLQXvM1ZJp,14,Grapefroot,Hunter,War Chaplain Senn,582681.0
bdqfKFjLQXvM1ZJp,14,Danzilla,Hunter,Danzilla,484238.0
bdqfKFjLQXvM1ZJp,14,Aurëus,Paladin,Danzilla,5408.0
bdqfKFjLQXvM1ZJp,14,Greyseer,Hunter,Danzilla,5234.0
bdqfKFjLQXvM1ZJp,15,Primeval,Shaman,Primeval,1007765.0
bdqfKFjLQXvM1ZJp,15,Decayed,DeathKnight,Primeval,540147.0
bdqfKFjLQXvM1ZJp,15,Grapefroot,Hunter,Primeval,299716.0
bdqfKFjLQXvM1ZJp,15,Chontosh,Paladin,Primeval,287721.0
bdqfKFjLQXvM1ZJp,15,Dotdotboom,Warlock,Primeval,262422.0
bdqfKFjLQXvM1ZJp,15,Panes,Paladin,Panes,337029.0
bdqfKFjLQXvM1ZJp,15,Danzilla,Hunter,Panes,13071.0
bdqfKFjLQXvM1ZJp,15,Siare,Warlock,Panes,9013.0
bdqfKFjLQXvM1ZJp,15,Greyseer,Hunter,Panes,8174.0
bdqfKFjLQXvM1ZJp,15,Cryonox,DeathKnight,Panes,7950.0
bdqfKFjLQXvM1ZJp,15,Unnerfable,Paladin,Unnerfable,531290.0
bdqfKFjLQXvM1ZJp,15,Averlis,Druid,Unnerfable,311997.0
bdqfKFjLQXvM1ZJp,15,Dotdotboom,Warlock,Unnerfable,240694.0
bdqfKFjLQXvM1ZJp,15,Decayed,DeathKnight,Unnerfable,235837.0
bdqfKFjLQXvM1ZJp,15,Panes,Paladin,Unnerfable,210480.0
bdqfKFjLQXvM1ZJp,15,Dotdotboom,Warlock,Dotdotboom,803149.0
bdqfKFjLQXvM1ZJp,15,Lìllith,Warlock,Lìllith,343915.0
bdqfKFjLQXvM1ZJp,15,Meowrawrxo,Druid,Meowrawrxo,223021.0
bdqfKFjLQXvM1ZJp,15,Decayed,DeathKnight,Meowrawrxo,55650.0
bdqfKFjLQXvM1ZJp,15,Grapefroot,Hunter,Grapefroot,98041.0
bdqfKFjLQXvM1ZJp,15,Siare,Warlock,Mypriiest,585411.0
bdqfKFjLQXvM1ZJp,15,Sinfxl,Mage,Mypriiest,519530.0
bdqfKFjLQXvM1ZJp,15,Mypriiest,Priest,Mypriiest,491886.0
bdqfKFjLQXvM1ZJp,15,Greyseer,Hunter,Mypriiest,410156.0
bdqfKFjLQXvM1ZJp,15,Danzilla,Hunter,Mypriiest,382818.0
bdqfKFjLQXvM1ZJp,15,Sinfxl,Mage,Sinfxl,547670.0
bdqfKFjLQXvM1ZJp,15,Aurëus,Paladin,Aurëus,100808.0
bdqfKFjLQXvM1ZJp,15,Danzilla,Hunter,Aurëus,6324.0
bdqfKFjLQXvM1ZJp,15,Greyseer,Hunter,Aurëus,5981.0
bdqfKFjLQXvM1ZJp,15,Mannarchy,Paladin,Aurëus,5366.0
bdqfKFjLQXvM1ZJp,15,Siare,Warlock,Aurëus,4922.0
bdqfKFjLQXvM1ZJp,15,Siare,Warlock,Siare,225585.0
bdqfKFjLQXvM1ZJp,15,Greyseer,Hunter,Greyseer,12596.0
bdqfKFjLQXvM1ZJp,15,Mannarchy,Paladin,Mannarchy,669967.0
bdqfKFjLQXvM1ZJp,15,Decayed,DeathKnight,Mannarchy,202386.0
bdqfKFjLQXvM1ZJp,15,Cryonox,DeathKnight,Mannarchy,184202.0
bdqfKFjLQXvM1ZJp,15,Panes,Paladin,Mannarchy,26446.0
bdqfKFjLQXvM1ZJp,15,Danzilla,Hunter,Mannarchy,16519.0
bdqfKFjLQXvM1ZJp,15,Chontosh,Paladin,Chontosh,1049584.0
bdqfKFjLQXvM1ZJp,15,Decayed,DeathKnight,Chontosh,786785.0
bdqfKFjLQXvM1ZJp,15,Unnerfable,Paladin,Chontosh,604324.0
bdqfKFjLQXvM1ZJp,15,Mypriiest,Priest,Chontosh,541154.0
bdqfKFjLQXvM1ZJp,15,Averlis,Druid,Chontosh,440928.0
bdqfKFjLQXvM1ZJp,15,Asharia,DemonHunter,Asharia,676493.0
bdqfKFjLQXvM1ZJp,15,Averlis,Druid,Averlis,243117.0
bdqfKFjLQXvM1ZJp,15,Decayed,DeathKnight,Decayed,2794239.0
bdqfKFjLQXvM1ZJp,15,Cryonox,DeathKnight,Cryonox,480769.0
bdqfKFjLQXvM1ZJp,15,Spàdes,Warrior,Spàdes,414298.0
bdqfKFjLQXvM1ZJp,15,Panes,Paladin,Danzilla,6841.0
bdqfKFjLQXvM1ZJp,15,Danzilla,Hunter,Danzilla,1365.0
bdqfKFjLQXvM1ZJp,16,Primeval,Shaman,Primeval,3373902.0
bdqfKFjLQXvM1ZJp,16,Decayed,DeathKnight,Primeval,2103153.0
bdqfKFjLQXvM1ZJp,16,Cryonox,DeathKnight,Primeval,1474129.0
bdqfKFjLQXvM1ZJp,16,Dotdotboom,Warlock,Primeval,1305122.0
bdqfKFjLQXvM1ZJp,16,Meowrawrxo,Druid,Primeval,1287591.0
bdqfKFjLQXvM1ZJp,16,Unnerfable,Paladin,Unnerfable,2003820.0
bdqfKFjLQXvM1ZJp,16,Cryonox,DeathKnight,Unnerfable,1443935.0
bdqfKFjLQXvM1ZJp,16,Aurëus,Paladin,Unnerfable,1412367.0
bdqfKFjLQXvM1ZJp,16,Mannarchy,Paladin,Unnerfable,1236623.0
bdqfKFjLQXvM1ZJp,16,Sinfxl,Mage,Unnerfable,1030388.0
bdqfKFjLQXvM1ZJp,16,Panes,Paladin,Panes,975873.0
bdqfKFjLQXvM1ZJp,16,Aurëus,Paladin,Panes,41354.0
bdqfKFjLQXvM1ZJp,16,Cryonox,DeathKnight,Panes,32682.0
bdqfKFjLQXvM1ZJp,16,Greyseer,Hunter,Panes,30912.0
bdqfKFjLQXvM1ZJp,16,Unnerfable,Paladin,Panes,28235.0
bdqfKFjLQXvM1ZJp,16,Dotdotboom,Warlock,Dotdotboom,969530.0
bdqfKFjLQXvM1ZJp,16,Lìllith,Warlock,Lìllith,748473.0
bdqfKFjLQXvM1ZJp,16,Meowrawrxo,Druid,Meowrawrxo,1689762.0
bdqfKFjLQXvM1ZJp,16,Unnerfable,Paladin,Meowrawrxo,76677.0
bdqfKFjLQXvM1ZJp,16,Chontosh,Paladin,Meowrawrxo,52931.0
bdqfKFjLQXvM1ZJp,16,Lìllith,Warlock,Meowrawrxo,36641.0
bdqfKFjLQXvM1ZJp,16,Siare,Warlock,Meowrawrxo,9297.0
bdqfKFjLQXvM1ZJp,16,Grapefroot,Hunter,Grapefroot,1057028.0
bdqfKFjLQXvM1ZJp,16,Mypriiest,Priest,Mypriiest,636555.0
bdqfKFjLQXvM1ZJp,16,Dotdotboom,Warlock,Mypriiest,461964.0
bdqfKFjLQXvM1ZJp,16,Chontosh,Paladin,Mypriiest,458657.0
bdqfKFjLQXvM1ZJp,16,Averlis,Druid,Mypriiest,442410.0
bdqfKFjLQXvM1ZJp,16,Danzilla,Hunter,Mypriiest,360731.0
bdqfKFjLQXvM1ZJp,16,Sinfxl,Mage,Sinfxl,1563706.0
bdqfKFjLQXvM1ZJp,16,Aurëus,Paladin,Aurëus,1599546.0
bdqfKFjLQXvM1ZJp,16,Panes,Paladin,Aurëus,50377.0
bdqfKFjLQXvM1ZJp,16,Unnerfable,Paladin,Aurëus,42898.0
bdqfKFjLQXvM1ZJp,16,Cryonox,DeathKnight,Aurëus,41177.0
bdqfKFjLQXvM1ZJp,16,Greyseer,Hunter,Aurëus,38824.0
bdqfKFjLQXvM1ZJp,16,Siare,Warlock,Siare,1242829.0
bdqfKFjLQXvM1ZJp,16,Greyseer,Hunter,Greyseer,765917.0
bdqfKFjLQXvM1ZJp,16,Mannarchy,Paladin,Mannarchy,3913592.0
bdqfKFjLQXvM1ZJp,16,Dotdotboom,Warlock,Mannarchy,279790.0
bdqfKFjLQXvM1ZJp,16,Asharia,DemonHunter,Mannarchy,158994.0
bdqfKFjLQXvM1ZJp,16,Cryonox,DeathKnight,Mannarchy,153764.0
bdqfKFjLQXvM1ZJp,16,Danzilla,Hunter,Mannarchy,97242.0
bdqfKFjLQXvM1ZJp,16,Decayed,DeathKnight,Chontosh,2071480.0
bdqfKFjLQXvM1ZJp,16,Chontosh,Paladin,Chontosh,1509697.0
bdqfKFjLQXvM1ZJp,16,Unnerfable,Paladin,Chontosh,1254169.0
bdqfKFjLQXvM1ZJp,16,Sinfxl,Mage,Chontosh,1207205.0
bdqfKFjLQXvM1ZJp,16,Grapefroot,Hunter,Chontosh,1186259.0
bdqfKFjLQXvM1ZJp,16,Asharia,DemonHunter,Asharia,1667960.0
