report_code,fight_id,player_id,player_name,interrupted_ability,interrupting_ability,count
D6gZPwN8vC1qAXKH,4,19,Maztajake,Dark Hand,Typhoon,1
D6gZPwN8vC1qAXKH,5,103,Sinfxl,Void Barrage,Counterspell,2
D6gZPwN8vC1qAXKH,5,6,Decayed,Void Barrage,Mind Freeze,1
D6gZPwN8vC1qAXKH,5,4,Dystrophee,Void Barrage,Mind Freeze,1
D6gZPwN8vC1qAXKH,5,15,Grapefroot,Void Barrage,Muzzle,3
D6gZPwN8vC1qAXKH,5,11,Ilidank,Void Barrage,Disrupt,1
D6gZPwN8vC1qAXKH,5,14,Mannarchy,Void Barrage,Avenger's Shield,1
D6gZPwN8vC1qAXKH,5,7,Deseral,Void Barrage,Quell,1
D6gZPwN8vC1qAXKH,9,4,Dystrophee,Light Eruption,Mind Freeze,1
D6gZPwN8vC1qAXKH,9,13,Dahlela,Light Eruption,Silence,1
D6gZPwN8vC1qAXKH,9,4,Dystrophee,Void Blast,Mind Freeze,1
D6gZPwN8vC1qAXKH,9,9,Primeval,Void Blast,Wind Shear,2
D6gZPwN8vC1qAXKH,9,103,Sinfxl,Light Blast,Counterspell,1
D6gZPwN8vC1qAXKH,9,4,Dystrophee,Light Blast,Mind Freeze,1
D6gZPwN8vC1qAXKH,9,11,Ilidank,Light Blast,Disrupt,1
D6gZPwN8vC1qAXKH,9,8,Averlis,Void Eruption,Solar Beam,1
D6gZPwN8vC1qAXKH,9,15,Grapefroot,Void Eruption,Muzzle,1
D6gZPwN8vC1qAXKH,9,13,Dahlela,Void Eruption,Silence,1
DVPfBvHpYFwytd2G,10,2,Lìllith,Fearsome Cry,Axe Toss,1
DVPfBvHpYFwytd2G,10,1,Synkro,Fearsome Cry,Spear Hand Strike,1
DVPfBvHpYFwytd2G,10,9,Monfro,Fearsome Cry,Counter Shot,1
DVPfBvHpYFwytd2G,10,5,Siare,Essence Bolt,Axe Toss,1
DVPfBvHpYFwytd2G,10,24,Dystrophee,Essence Bolt,Mind Freeze,1
DVPfBvHpYFwytd2G,12,7,Mannarchy,Fearsome Cry,Rebuke,1
DVPfBvHpYFwytd2G,12,26,Decayed,Fearsome Cry,Mind Freeze,2
DVPfBvHpYFwytd2G,12,17,Panes,Essence Bolt,Rebuke,1
DVPfBvHpYFwytd2G,12,9,Monfro,Essence Bolt,Counter Shot,1
DVPfBvHpYFwytd2G,12,13,Meowrawrxo,Essence Bolt,Skull Bash,1
DVPfBvHpYFwytd2G,12,24,Dystrophee,Essence Bolt,Mind Freeze,2
DVPfBvHpYFwytd2G,1,18,Averlis,Poison Burst,Solar Beam,1
DVPfBvHpYFwytd2G,1,9,Monfro,Poison Burst,Counter Shot,2
DVPfBvHpYFwytd2G,1,16,Maztajake,Poison Burst,Solar Beam,1
DVPfBvHpYFwytd2G,1,8,Greyseer,Poison Burst,Counter Shot,1
DVPfBvHpYFwytd2G,1,24,Dystrophee,Poison Burst,Mind Freeze,1
DVPfBvHpYFwytd2G,2,5,Siare,Poison Burst,Axe Toss,1
DVPfBvHpYFwytd2G,2,17,Panes,Poison Burst,Rebuke,1
DVPfBvHpYFwytd2G,2,1,Synkro,Poison Burst,Spear Hand Strike,1
DVPfBvHpYFwytd2G,2,13,Meowrawrxo,Poison Burst,Skull Bash,1
DVPfBvHpYFwytd2G,2,13,Meowrawrxo,Poison Burst,Typhoon,1
DVPfBvHpYFwytd2G,2,15,Ilidank,Poison Burst,Disrupt,2
DVPfBvHpYFwytd2G,2,13,Meowrawrxo,Putrid Fist,Typhoon,1
DVPfBvHpYFwytd2G,3,2,Lìllith,Poison Burst,Axe Toss,1
DVPfBvHpYFwytd2G,3,13,Meowrawrxo,Poison Burst,Skull Bash,1
DVPfBvHpYFwytd2G,3,8,Greyseer,Poison Burst,Counter Shot,1
DVPfBvHpYFwytd2G,3,26,Decayed,Poison Burst,Mind Freeze,2
DVPfBvHpYFwytd2G,3,15,Ilidank,Poison Burst,Disrupt,2
DVPfBvHpYFwytd2G,4,17,Panes,Poison Burst,Rebuke,1
DVPfBvHpYFwytd2G,4,18,Averlis,Poison Burst,Solar Beam,2
DVPfBvHpYFwytd2G,4,1,Synkro,Poison Burst,Spear Hand Strike,1
DVPfBvHpYFwytd2G,4,9,Monfro,Poison Burst,Counter Shot,1
DVPfBvHpYFwytd2G,4,13,Meowrawrxo,Poison Burst,Skull Bash,2
DVPfBvHpYFwytd2G,4,15,Ilidank,Poison Burst,Disrupt,2
DVPfBvHpYFwytd2G,4,26,Decayed,Poison Burst,Mind Freeze,1
DVPfBvHpYFwytd2G,4,24,Dystrophee,Poison Burst,Mind Freeze,1
DVPfBvHpYFwytd2G,5,5,Siare,Poison Burst,Axe Toss,1
DVPfBvHpYFwytd2G,5,2,Lìllith,Poison Burst,Axe Toss,1
DVPfBvHpYFwytd2G,5,18,Averlis,Poison Burst,Solar Beam,2
DVPfBvHpYFwytd2G,5,9,Monfro,Poison Burst,Counter Shot,2
DVPfBvHpYFwytd2G,5,16,Maztajake,Poison Burst,Solar Beam,1
DVPfBvHpYFwytd2G,5,13,Meowrawrxo,Poison Burst,Skull Bash,2
DVPfBvHpYFwytd2G,5,8,Greyseer,Poison Burst,Counter Shot,3
DVPfBvHpYFwytd2G,5,24,Dystrophee,Poison Burst,Mind Freeze,1
DVPfBvHpYFwytd2G,5,15,Ilidank,Poison Burst,Disrupt,2
DVPfBvHpYFwytd2G,5,26,Decayed,Poison Burst,Mind Freeze,1
DVPfBvHpYFwytd2G,8,2,Lìllith,Essence Bolt,Axe Toss,1
DVPfBvHpYFwytd2G,8,26,Decayed,Essence Bolt,Mind Freeze,1
DVPfBvHpYFwytd2G,8,24,Dystrophee,Essence Bolt,Mind Freeze,1
DVPfBvHpYFwytd2G,9,1,Synkro,Fearsome Cry,Spear Hand Strike,1
DVPfBvHpYFwytd2G,9,16,Maztajake,Fearsome Cry,Solar Beam,1
DVPfBvHpYFwytd2G,9,15,Ilidank,Fearsome Cry,Disrupt,1
DVPfBvHpYFwytd2G,9,26,Decayed,Fearsome Cry,Mind Freeze,1
DVPfBvHpYFwytd2G,9,18,Averlis,Discordant Roar,Typhoon,1
DVPfBvHpYFwytd2G,9,24,Dystrophee,Essence Bolt,Mind Freeze,2
DVPfBvHpYFwytd2G,9,26,Decayed,Essence Bolt,Mind Freeze,1
g2CL3b8YmcKyGwQD,14,223,Gethael,Blinding Light,Disrupt,1
g2CL3b8YmcKyGwQD,15,560,Heyzues,Blinding Light,Wind Shear,1
g2CL3b8YmcKyGwQD,16,35,Brglwwgl,Blinding Light,Spear Hand Strike,2
g2CL3b8YmcKyGwQD,17,221,Evilisuponu,Blinding Light,Axe Toss,1
g2CL3b8YmcKyGwQD,17,35,Brglwwgl,Blinding Light,Spear Hand Strike,1
g2CL3b8YmcKyGwQD,19,221,Evilisuponu,Blinding Light,Axe Toss,1
g2CL3b8YmcKyGwQD,19,35,Brglwwgl,Blinding Light,Spear Hand Strike,1
g2CL3b8YmcKyGwQD,20,224,Azzinotica,Blinding Light,Disrupt,1
g2CL3b8YmcKyGwQD,20,35,Brglwwgl,Blinding Light,Spear Hand Strike,2
g2CL3b8YmcKyGwQD,21,223,Gethael,Blinding Light,Disrupt,1
g2CL3b8YmcKyGwQD,5,35,Brglwwgl,Light Eruption,Spear Hand Strike,1
g2CL3b8YmcKyGwQD,5,212,Sarahfi,Light Blast,Avenger's Shield,1
g2CL3b8YmcKyGwQD,5,218,Splittail,Light Blast,Counter Shot,1
g2CL3b8YmcKyGwQD,5,214,Pinsleepe,Light Blast,Counterspell,1
g2CL3b8YmcKyGwQD,5,35,Brglwwgl,Void Eruption,Spear Hand Strike,1
g2CL3b8YmcKyGwQD,5,235,Kielus,Void Eruption,Rebuke,1
g2CL3b8YmcKyGwQD,5,233,Zifnab,Void Blast,Counterspell,1
g2CL3b8YmcKyGwQD,8,212,Sarahfi,Safeguard,Avenger's Shield,4
g2CL3b8YmcKyGwQD,8,211,Datoka,Safeguard,Wind Shear,1
g2CL3b8YmcKyGwQD,8,218,Splittail,Safeguard,Counter Shot,2
g2CL3b8YmcKyGwQD,8,223,Gethael,Safeguard,Disrupt,1
g2CL3b8YmcKyGwQD,8,224,Azzinotica,Safeguard,Disrupt,2
g2CL3b8YmcKyGwQD,8,216,Krogal,Safeguard,Counter Shot,1
g2CL3b8YmcKyGwQD,8,214,Pinsleepe,Safeguard,Counterspell,2
g2CL3b8YmcKyGwQD,8,221,Evilisuponu,Safeguard,Axe Toss,1
g2CL3b8YmcKyGwQD,8,35,Brglwwgl,Safeguard,Spear Hand Strike,2
g2CL3b8YmcKyGwQD,8,35,Brglwwgl,Safeguard,Leg Sweep,1
g2CL3b8YmcKyGwQD,8,233,Zifnab,Safeguard,Counterspell,2
g2CL3b8YmcKyGwQD,8,228,Ezhrah,Safeguard,Spear Hand Strike,2
g2CL3b8YmcKyGwQD,8,228,Ezhrah,Safeguard,Leg Sweep,1
g2CL3b8YmcKyGwQD,8,235,Kielus,Safeguard,Rebuke,2
g2CL3b8YmcKyGwQD,8,235,Kielus,Safeguard,Hammer of Justice,1
GBXcvzpjkJAxCH6P,22,11,Maztajake,Icebound Flames,Solar Beam,1
GBXcvzpjkJAxCH6P,22,106,Faestrix,Icebound Flames,Disrupt,6
GBXcvzpjkJAxCH6P,22,1,Høss,Icebound Flames,Pummel,2
GBXcvzpjkJAxCH6P,22,114,Ecuasygnat,Icebound Flames,Wind Shear,2
GBXcvzpjkJAxCH6P,22,2,Aiondormu,Icebound Flames,Quell,1
GBXcvzpjkJAxCH6P,22,5,Shockabeotch,Icebound Flames,Wind Shear,1
GBXcvzpjkJAxCH6P,22,20,Vênarial,Icebound Flames,Counterspell,1
GBXcvzpjkJAxCH6P,22,14,Naaven,Icebound Flames,Avenger's Shield,2
H3WNRQj9wTF2kmc4,10,12,Lìllith,Eternal Nightfall,Axe Toss,1
H3WNRQj9wTF2kmc4,11,17,Asharia,Eternal Nightfall,Disrupt,1
H3WNRQj9wTF2kmc4,11,1,Soliloquy,Immolate,Psychic Scream,1
H3WNRQj9wTF2kmc4,11,2,Spàdes,Fel Firebolt,Shockwave,3
H3WNRQj9wTF2kmc4,11,23,Grapefantuh,Fel Firebolt,Capacitor Totem,4
H3WNRQj9wTF2kmc4,17,17,Asharia,Eternal Nightfall,Disrupt,1
H3WNRQj9wTF2kmc4,17,5,Shinier,Fey Missile,Blinding Light,2
H3WNRQj9wTF2kmc4,17,23,Grapefantuh,Frostbolt,Capacitor Totem,1
H3WNRQj9wTF2kmc4,17,15,Maztajake,Frostbolt,Typhoon,1
H3WNRQj9wTF2kmc4,17,21,Kainz,Frostbolt,Pummel,1
H3WNRQj9wTF2kmc4,18,2,Spàdes,Eternal Nightfall,Pummel,1
H3WNRQj9wTF2kmc4,18,10,Littlejohn,Eternal Nightfall,Mind Freeze,1
H3WNRQj9wTF2kmc4,18,18,Chickynuggy,Eternal Nightfall,Muzzle,1
H3WNRQj9wTF2kmc4,18,23,Grapefantuh,Fey Missile,Capacitor Totem,3
H3WNRQj9wTF2kmc4,18,17,Asharia,Fey Missile,Void Nova,1
H3WNRQj9wTF2kmc4,18,1,Soliloquy,Frostbolt,Psychic Scream,2
H3WNRQj9wTF2kmc4,18,9,Czera,Fel Firebolt,Leg Sweep,7
H3WNRQj9wTF2kmc4,18,1,Soliloquy,Fel Firebolt,Psychic Scream,7
H3WNRQj9wTF2kmc4,5,2,Spàdes,Spew Venom,Pummel,1
H3WNRQj9wTF2kmc4,5,24,Mets,Spew Venom,Counter Shot,1
H3WNRQj9wTF2kmc4,5,23,Grapefantuh,Spew Venom,Wind Shear,1
H3WNRQj9wTF2kmc4,5,11,Ämon,Spew Venom,Solar Beam,1
LMnThDVqdjya46v2,1,24,Dystrophee,Poison Burst,Mind Freeze,1
LMnThDVqdjya46v2,1,16,Maztajake,Poison Burst,Solar Beam,1
LMnThDVqdjya46v2,1,8,Greyseer,Poison Burst,Counter Shot,1
LMnThDVqdjya46v2,1,18,Averlis,Poison Burst,Solar Beam,1
LMnThDVqdjya46v2,1,9,Monfro,Poison Burst,Counter Shot,2
LMnThDVqdjya46v2,2,5,Siare,Poison Burst,Axe Toss,1
LMnThDVqdjya46v2,2,1,Synkro,Poison Burst,Spear Hand Strike,1
LMnThDVqdjya46v2,2,13,Meowrawrxo,Poison Burst,Skull Bash,1
LMnThDVqdjya46v2,2,13,Meowrawrxo,Poison Burst,Typhoon,1
LMnThDVqdjya46v2,2,17,Panes,Poison Burst,Rebuke,1
LMnThDVqdjya46v2,2,15,Ilidank,Poison Burst,Disrupt,2
LMnThDVqdjya46v2,2,13,Meowrawrxo,Putrid Fist,Typhoon,1
LMnThDVqdjya46v2,3,2,Lìllith,Poison Burst,Axe Toss,1
LMnThDVqdjya46v2,3,13,Meowrawrxo,Poison Burst,Skull Bash,1
LMnThDVqdjya46v2,3,8,Greyseer,Poison Burst,Counter Shot,1
LMnThDVqdjya46v2,3,26,Decayed,Poison Burst,Mind Freeze,2
LMnThDVqdjya46v2,3,15,Ilidank,Poison Burst,Disrupt,2
LMnThDVqdjya46v2,4,1,Synkro,Poison Burst,Spear Hand Strike,1
LMnThDVqdjya46v2,4,17,Panes,Poison Burst,Rebuke,1
LMnThDVqdjya46v2,4,13,Meowrawrxo,Poison Burst,Skull Bash,2
LMnThDVqdjya46v2,4,24,Dystrophee,Poison Burst,Mind Freeze,1
LMnThDVqdjya46v2,4,18,Averlis,Poison Burst,Solar Beam,2
LMnThDVqdjya46v2,4,9,Monfro,Poison Burst,Counter Shot,1
LMnThDVqdjya46v2,4,26,Decayed,Poison Burst,Mind Freeze,1
LMnThDVqdjya46v2,4,15,Ilidank,Poison Burst,Disrupt,2
LMnThDVqdjya46v2,5,5,Siare,Poison Burst,Axe Toss,1
LMnThDVqdjya46v2,5,2,Lìllith,Poison Burst,Axe Toss,1
LMnThDVqdjya46v2,5,13,Meowrawrxo,Poison Burst,Skull Bash,2
LMnThDVqdjya46v2,5,24,Dystrophee,Poison Burst,Mind Freeze,1
LMnThDVqdjya46v2,5,16,Maztajake,Poison Burst,Solar Beam,1
LMnThDVqdjya46v2,5,8,Greyseer,Poison Burst,Counter Shot,3
LMnThDVqdjya46v2,5,18,Averlis,Poison Burst,Solar Beam,2
LMnThDVqdjya46v2,5,9,Monfro,Poison Burst,Counter Shot,2
LMnThDVqdjya46v2,5,26,Decayed,Poison Burst,Mind Freeze,1
LMnThDVqdjya46v2,5,15,Ilidank,Poison Burst,Disrupt,2
MhK4B7L8VF1rvNw6,10,2,Sinfxl,Blinding Light,Counterspell,1
MhK4B7L8VF1rvNw6,10,10,Meowrawrxo,Blinding Light,Skull Bash,1
MhK4B7L8VF1rvNw6,10,7,Abrakadavar,Blinding Light,Counterspell,1
MhK4B7L8VF1rvNw6,10,23,Myroguëë,Blinding Light,Kick,1
MhK4B7L8VF1rvNw6,11,2,Sinfxl,Blinding Light,Counterspell,1
MhK4B7L8VF1rvNw6,11,15,Mannarchy,Blinding Light,Rebuke,1
MhK4B7L8VF1rvNw6,11,20,Caelum,Blinding Light,Rebuke,1
MhK4B7L8VF1rvNw6,11,23,Myroguëë,Blinding Light,Kick,6
MhK4B7L8VF1rvNw6,12,2,Sinfxl,Blinding Light,Counterspell,2
MhK4B7L8VF1rvNw6,12,20,Caelum,Blinding Light,Rebuke,1
MhK4B7L8VF1rvNw6,12,7,Abrakadavar,Blinding Light,Counterspell,1
MhK4B7L8VF1rvNw6,12,23,Myroguëë,Blinding Light,Kick,4
MhK4B7L8VF1rvNw6,14,2,Sinfxl,Void Barrage,Counterspell,2
MhK4B7L8VF1rvNw6,14,5,Lìllith,Void Barrage,Axe Toss,1
MhK4B7L8VF1rvNw6,14,9,Asharia,Void Barrage,Disrupt,1
MhK4B7L8VF1rvNw6,14,1,Primeval,Void Barrage,Wind Shear,1
MhK4B7L8VF1rvNw6,14,26,Siare,Void Barrage,Mortal Coil,1
MhK4B7L8VF1rvNw6,14,20,Caelum,Void Barrage,Rebuke,1
MhK4B7L8VF1rvNw6,14,13,Hörnstar,Void Barrage,Disrupt,2
MhK4B7L8VF1rvNw6,14,146,Dotdotboom,Void Barrage,Axe Toss,1
MhK4B7L8VF1rvNw6,14,23,Myroguëë,Void Barrage,Kick,2
MhK4B7L8VF1rvNw6,15,5,Lìllith,Void Barrage,Axe Toss,1
MhK4B7L8VF1rvNw6,15,6,Spàdes,Void Barrage,Pummel,1
MhK4B7L8VF1rvNw6,15,6,Spàdes,Void Barrage,Storm Bolt,1
MhK4B7L8VF1rvNw6,15,8,Grapey,Void Barrage,Mind Freeze,2
MhK4B7L8VF1rvNw6,15,9,Asharia,Void Barrage,Void Nova,2
MhK4B7L8VF1rvNw6,15,9,Asharia,Void Barrage,Disrupt,1
MhK4B7L8VF1rvNw6,15,9,Asharia,Void Barrage,Sigil of Misery,1
MhK4B7L8VF1rvNw6,15,1,Primeval,Void Barrage,Wind Shear,1
MhK4B7L8VF1rvNw6,15,26,Siare,Void Barrage,Mortal Coil,1
MhK4B7L8VF1rvNw6,15,16,Hellspawn,Void Barrage,Disrupt,1
MhK4B7L8VF1rvNw6,15,19,Decayed,Void Barrage,Mind Freeze,1
MhK4B7L8VF1rvNw6,15,10,Meowrawrxo,Void Barrage,Skull Bash,1
MhK4B7L8VF1rvNw6,15,146,Dotdotboom,Void Barrage,Axe Toss,1
MhK4B7L8VF1rvNw6,15,7,Abrakadavar,Void Barrage,Counterspell,4
MhK4B7L8VF1rvNw6,1,5,Lìllith,Voidbolt,Axe Toss,2
MhK4B7L8VF1rvNw6,1,5,Lìllith,Voidbolt,Axe Toss,1
MhK4B7L8VF1rvNw6,1,2,Sinfxl,Voidbolt,Counterspell,2
MhK4B7L8VF1rvNw6,1,8,Grapey,Voidbolt,Mind Freeze,4
MhK4B7L8VF1rvNw6,1,15,Mannarchy,Voidbolt,Rebuke,1
MhK4B7L8VF1rvNw6,1,15,Mannarchy,Voidbolt,Hammer of Justice,1
MhK4B7L8VF1rvNw6,1,11,Averlis,Voidbolt,Solar Beam,3
MhK4B7L8VF1rvNw6,1,1,Primeval,Voidbolt,Wind Shear,1
MhK4B7L8VF1rvNw6,1,13,Hörnstar,Voidbolt,Chaos Nova,3
MhK4B7L8VF1rvNw6,1,7,Abrakadavar,Voidbolt,Counterspell,2
MhK4B7L8VF1rvNw6,1,10,Meowrawrxo,Voidbolt,Skull Bash,4
MhK4B7L8VF1rvNw6,2,6,Spàdes,Voidbolt,Pummel,4
MhK4B7L8VF1rvNw6,2,5,Lìllith,Voidbolt,Axe Toss,1
MhK4B7L8VF1rvNw6,2,2,Sinfxl,Voidbolt,Counterspell,1
MhK4B7L8VF1rvNw6,2,15,Mannarchy,Voidbolt,Rebuke,3
MhK4B7L8VF1rvNw6,2,15,Mannarchy,Voidbolt,Hammer of Justice,1
MhK4B7L8VF1rvNw6,2,8,Grapey,Voidbolt,Mind Freeze,2
MhK4B7L8VF1rvNw6,2,11,Averlis,Voidbolt,Solar Beam,1
MhK4B7L8VF1rvNw6,2,13,Hörnstar,Voidbolt,Chaos Nova,18
MhK4B7L8VF1rvNw6,2,13,Hörnstar,Voidbolt,Sigil of Misery,3
MhK4B7L8VF1rvNw6,2,13,Hörnstar,Voidbolt,Metamorphosis,2
MhK4B7L8VF1rvNw6,2,13,Hörnstar,Voidbolt,Disrupt,1
MhK4B7L8VF1rvNw6,2,10,Meowrawrxo,Voidbolt,Skull Bash,6
MhK4B7L8VF1rvNw6,2,23,Myroguëë,Voidbolt,Kick,3
MhK4B7L8VF1rvNw6,3,6,Spàdes,Voidbolt,Pummel,2
MhK4B7L8VF1rvNw6,3,5,Lìllith,Voidbolt,Axe Toss,2
MhK4B7L8VF1rvNw6,3,15,Mannarchy,Voidbolt,Rebuke,2
MhK4B7L8VF1rvNw6,3,15,Mannarchy,Voidbolt,Hammer of Justice,1
MhK4B7L8VF1rvNw6,3,8,Grapey,Voidbolt,Mind Freeze,2
MhK4B7L8VF1rvNw6,3,11,Averlis,Voidbolt,Solar Beam,1
MhK4B7L8VF1rvNw6,3,26,Siare,Voidbolt,Spell Lock,1
MhK4B7L8VF1rvNw6,3,13,Hörnstar,Voidbolt,Sigil of Misery,5
MhK4B7L8VF1rvNw6,3,13,Hörnstar,Voidbolt,Chaos Nova,5
MhK4B7L8VF1rvNw6,3,10,Meowrawrxo,Voidbolt,Skull Bash,1
MhK4B7L8VF1rvNw6,3,7,Abrakadavar,Voidbolt,Counterspell,1
MhK4B7L8VF1rvNw6,4,5,Lìllith,Voidbolt,Axe Toss,6
MhK4B7L8VF1rvNw6,4,15,Mannarchy,Voidbolt,Rebuke,5
MhK4B7L8VF1rvNw6,4,10,Meowrawrxo,Voidbolt,Skull Bash,3
MhK4B7L8VF1rvNw6,4,13,Hörnstar,Voidbolt,Chaos Nova,27
MhK4B7L8VF1rvNw6,4,13,Hörnstar,Voidbolt,Disrupt,1
MhK4B7L8VF1rvNw6,4,11,Averlis,Voidbolt,Solar Beam,4
MhK4B7L8VF1rvNw6,4,6,Spàdes,Voidbolt,Pummel,4
MhK4B7L8VF1rvNw6,4,8,Grapey,Voidbolt,Mind Freeze,1
mYdNtv2y6cRWXB4z,3,6,Sälazar,Anguished Cry,Counterspell,1
mYdNtv2y6cRWXB4z,3,9,Littlejohn,Anguished Cry,Mind Freeze,1
mYdNtv2y6cRWXB4z,3,16,Asharia,Anguished Cry,Disrupt,1
mYdNtv2y6cRWXB4z,3,21,Danzilla,Anguished Cry,Counter Shot,1
mYdNtv2y6cRWXB4z,3,13,Novachronos,Malice,Counterspell,1
mYdNtv2y6cRWXB4z,3,20,Kainz,Malice,Pummel,1
mYdNtv2y6cRWXB4z,3,15,Runé,Malice,Wind Shear,1
mYdNtv2y6cRWXB4z,5,13,Novachronos,Anguished Cry,Counterspell,1
mYdNtv2y6cRWXB4z,5,19,Boomchicky,Anguished Cry,Muzzle,1
mYdNtv2y6cRWXB4z,5,5,Grapefantuh,Anguished Cry,Wind Shear,1
mYdNtv2y6cRWXB4z,5,110,Sinfxl,Malice,Counterspell,1
mYdNtv2y6cRWXB4z,5,20,Kainz,Malice,Pummel,1
mYdNtv2y6cRWXB4z,5,16,Asharia,Malice,Disrupt,1
NQ4D9vqkTjV16MPC,13,134,Dahlela,Pitch Bulwark,Silence,3
NQ4D9vqkTjV16MPC,13,21,Synkro,Pitch Bulwark,Spear Hand Strike,1
NQ4D9vqkTjV16MPC,13,12,Ilidank,Pitch Bulwark,Disrupt,1
NQ4D9vqkTjV16MPC,19,134,Dahlela,Shadow Fracture,Silence,2
NQ4D9vqkTjV16MPC,19,21,Synkro,Shadow Fracture,Spear Hand Strike,3
NQ4D9vqkTjV16MPC,19,21,Synkro,Shadow Fracture,Leg Sweep,2
NQ4D9vqkTjV16MPC,19,6,Decayed,Shadow Fracture,Blinding Sleet,1
NQ4D9vqkTjV16MPC,19,12,Ilidank,Shadow Fracture,Disrupt,3
NQ4D9vqkTjV16MPC,19,12,Ilidank,Shadow Fracture,Void Nova,1
NQ4D9vqkTjV16MPC,19,9,Danzilla,Shadow Fracture,Counter Shot,1
NQ4D9vqkTjV16MPC,19,22,Primeval,Shadow Fracture,Wind Shear,5
NQ4D9vqkTjV16MPC,19,141,Zuriznikov,Shadow Fracture,Skull Bash,4
NQ4D9vqkTjV16MPC,1,1,Lìllith,Poison Burst,Axe Toss,1
NQ4D9vqkTjV16MPC,1,6,Decayed,Poison Burst,Mind Freeze,1
NQ4D9vqkTjV16MPC,1,7,Averlis,Poison Burst,Solar Beam,1
NQ4D9vqkTjV16MPC,1,12,Ilidank,Poison Burst,Disrupt,1
NQ4D9vqkTjV16MPC,22,378,Sinfxl,Voidbolt,Counterspell,1
NQ4D9vqkTjV16MPC,22,273,Averlin,Voidbolt,Capacitor Totem,2
NQ4D9vqkTjV16MPC,22,273,Averlin,Voidbolt,Earthquake,2
NQ4D9vqkTjV16MPC,22,273,Averlin,Voidbolt,Wind Shear,2
NQ4D9vqkTjV16MPC,22,134,Dahlela,Voidbolt,Silence,4
NQ4D9vqkTjV16MPC,22,134,Dahlela,Voidbolt,Psychic Scream,3
NQ4D9vqkTjV16MPC,22,6,Decayed,Voidbolt,Mind Freeze,3
NQ4D9vqkTjV16MPC,22,3,Siare,Voidbolt,Axe Toss,1
NQ4D9vqkTjV16MPC,22,12,Ilidank,Voidbolt,Void Nova,3
NQ4D9vqkTjV16MPC,22,9,Danzilla,Voidbolt,Counter Shot,7
NQ4D9vqkTjV16MPC,25,12,Ilidank,Blinding Light,Disrupt,3
NQ4D9vqkTjV16MPC,25,9,Danzilla,Blinding Light,Counter Shot,1
NQ4D9vqkTjV16MPC,2,13,Greyseer,Poison Burst,Counter Shot,3
NQ4D9vqkTjV16MPC,2,21,Synkro,Poison Burst,Spear Hand Strike,1
NQ4D9vqkTjV16MPC,2,1,Lìllith,Poison Burst,Axe Toss,1
NQ4D9vqkTjV16MPC,2,6,Decayed,Poison Burst,Mind Freeze,1
NQ4D9vqkTjV16MPC,7,134,Dahlela,Fearsome Cry,Silence,1
NQ4D9vqkTjV16MPC,7,19,Tavendar,Fearsome Cry,Hammer of Justice,1
NQ4D9vqkTjV16MPC,7,7,Averlis,Fearsome Cry,Solar Beam,1
NQ4D9vqkTjV16MPC,7,146,Leyendas,Essence Bolt,Disrupt,1
NQ4D9vqkTjV16MPC,7,19,Tavendar,Essence Bolt,Rebuke,1
NQ4D9vqkTjV16MPC,7,6,Decayed,Essence Bolt,Mind Freeze,1
NQ4D9vqkTjV16MPC,7,12,Ilidank,Essence Bolt,Disrupt,1
tmpfDPYH8C6vFAzh,15,3,Squalliiv,Icebound Flames,Rebuke,2
tmpfDPYH8C6vFAzh,15,4,Raginbull,Icebound Flames,Pummel,1
tmpfDPYH8C6vFAzh,15,7,Quetzalli,Icebound Flames,Spear Hand Strike,1
tmpfDPYH8C6vFAzh,15,6,Shockabeotch,Icebound Flames,Wind Shear,2
tmpfDPYH8C6vFAzh,15,16,Demonvini,Icebound Flames,Disrupt,5
tmpfDPYH8C6vFAzh,15,2,Dshivà,Icebound Flames,Rebuke,1
tmpfDPYH8C6vFAzh,15,19,Mydrood,Icebound Flames,Solar Beam,1
tmpfDPYH8C6vFAzh,1,19,Mydrood,Possession Barrage,Typhoon,1
tmpfDPYH8C6vFAzh,27,4,Raginbull,Eternal Nightfall,Pummel,1
tmpfDPYH8C6vFAzh,27,13,Felphantomxx,Eternal Nightfall,Disrupt,1
tmpfDPYH8C6vFAzh,27,2,Dshivà,Eternal Nightfall,Rebuke,1
wqVm27KgQbYRd8pn,13,8,Meowrawrxo,Poison Burst,Skull Bash,1
wqVm27KgQbYRd8pn,13,1,Decayed,Poison Burst,Mind Freeze,1
wqVm27KgQbYRd8pn,14,8,Meowrawrxo,Poison Burst,Skull Bash,1
wqVm27KgQbYRd8pn,14,7,Ilidank,Poison Burst,Disrupt,1
wqVm27KgQbYRd8pn,14,3,Primeval,Poison Burst,Wind Shear,1
wqVm27KgQbYRd8pn,15,21,Siare,Poison Burst,Axe Toss,1
wqVm27KgQbYRd8pn,15,304,Maztajake,Poison Burst,Solar Beam,1
wqVm27KgQbYRd8pn,15,19,Sinfxl,Poison Burst,Counterspell,2
wqVm27KgQbYRd8pn,15,12,Averlis,Poison Burst,Solar Beam,1
wqVm27KgQbYRd8pn,15,8,Meowrawrxo,Poison Burst,Skull Bash,1
wqVm27KgQbYRd8pn,15,1,Decayed,Poison Burst,Mind Freeze,1
wqVm27KgQbYRd8pn,15,7,Ilidank,Poison Burst,Disrupt,1
wqVm27KgQbYRd8pn,15,8,Meowrawrxo,Festering Vines,Typhoon,1
